"","gene","colors"
"1633","Pastreoides20980","turquoise"
"1634","Pastreoides21032","yellow"
"1635","Pastreoides21041","lightcyan"
"1636","Pastreoides21061","brown"
"1637","Pastreoides21067","blue"
"1638","Pastreoides21071","brown"
"1639","Pastreoides21090","brown"
"1640","Pastreoides21112","purple"
"1641","Pastreoides21131","grey"
"1642","Pastreoides21133","purple"
"1643","Pastreoides21165","tan"
"1644","Pastreoides21167","grey"
"1645","Pastreoides21168","grey"
"1646","Pastreoides21178","grey"
"1647","Pastreoides21183","grey"
"1648","Pastreoides21190","pink"
"1649","Pastreoides21201","red"
"1650","Pastreoides21202","brown"
"1651","Pastreoides21203","turquoise"
"1652","Pastreoides21221","grey60"
"1653","Pastreoides21229","yellow"
"1654","Pastreoides21234","grey60"
"1655","Pastreoides21235","tan"
"1656","Pastreoides21239","blue"
"1657","Pastreoides21266","red"
"1658","Pastreoides21328","purple"
"1659","Pastreoides21352","yellow"
"1660","Pastreoides21353","brown"
"1661","Pastreoides21356","brown"
"1662","Pastreoides21370","grey"
"1663","Pastreoides21374","brown"
"1664","Pastreoides21402","green"
"1665","Pastreoides21433","black"
"1666","Pastreoides21448","turquoise"
"1667","Pastreoides21449","green"
"1668","Pastreoides21450","brown"
"1669","Pastreoides21453","blue"
"1670","Pastreoides21542","brown"
"1671","Pastreoides21553","black"
"1672","Pastreoides21571","tan"
"1673","Pastreoides21572","lightyellow"
"1674","Pastreoides21645","turquoise"
"1675","Pastreoides21646","green"
"1676","Pastreoides21723","grey"
"1677","Pastreoides21728","turquoise"
"1678","Pastreoides21777","greenyellow"
"1679","Pastreoides21778","green"
"1680","Pastreoides21783","turquoise"
"1681","Pastreoides21814","blue"
"1682","Pastreoides21815","red"
"1683","Pastreoides21816","black"
"1684","Pastreoides21819","green"
"1685","Pastreoides21827","green"
"1686","Pastreoides21847","turquoise"
"1687","Pastreoides21874","grey60"
"1688","Pastreoides21881","brown"
"1689","Pastreoides21897","green"
"1690","Pastreoides21898","yellow"
"1691","Pastreoides21899","black"
"1692","Pastreoides21917","brown"
"1693","Pastreoides21922","lightgreen"
"1694","Pastreoides21935","purple"
"1695","Pastreoides21945","yellow"
"1696","Pastreoides21955","turquoise"
"1697","Pastreoides21987","blue"
"1698","Pastreoides21990","greenyellow"
"1699","Pastreoides22008","magenta"
"1700","Pastreoides22017","greenyellow"
"1701","Pastreoides22019","green"
"1702","Pastreoides22024","green"
"1703","Pastreoides22025","magenta"
"1704","Pastreoides22031","grey"
"1705","Pastreoides22032","pink"
"1706","Pastreoides22034","salmon"
"1707","Pastreoides22045","tan"
"1708","Pastreoides22065","cyan"
"1709","Pastreoides22089","purple"
"1710","Pastreoides22094","brown"
"1711","Pastreoides22100","brown"
"1712","Pastreoides22115","lightcyan"
"1713","Pastreoides22117","red"
"1714","Pastreoides22121","pink"
"1715","Pastreoides22150","red"
"1716","Pastreoides22159","green"
"1717","Pastreoides22330","blue"
"1718","Pastreoides22338","red"
"1719","Pastreoides22363","pink"
"1720","Pastreoides22439","greenyellow"
"1721","Pastreoides22442","tan"
"1722","Pastreoides22443","turquoise"
"1723","Pastreoides22444","pink"
"1724","Pastreoides22448","turquoise"
"1725","Pastreoides22450","cyan"
"1726","Pastreoides22473","black"
"1727","Pastreoides22487","grey"
"1728","Pastreoides22498","grey"
"1729","Pastreoides22503","brown"
"1730","Pastreoides22516","green"
"1731","Pastreoides22517","lightgreen"
"1732","Pastreoides22623","yellow"
"1733","Pastreoides22626","salmon"
"1734","Pastreoides22633","green"
"1735","Pastreoides22668","blue"
"1736","Pastreoides22680","purple"
"1737","Pastreoides22716","green"
"1738","Pastreoides22717","lightgreen"
"1739","Pastreoides22739","grey"
"1740","Pastreoides22771","brown"
"1741","Pastreoides22778","tan"
"1742","Pastreoides22784","pink"
"1743","Pastreoides22823","lightgreen"
"1744","Pastreoides22890","grey60"
"1745","Pastreoides22899","tan"
"1746","Pastreoides22902","greenyellow"
"1747","Pastreoides22925","turquoise"
"1748","Pastreoides22987","yellow"
"1749","Pastreoides23048","grey"
"1750","Pastreoides23049","turquoise"
"1751","Pastreoides23050","cyan"
"1752","Pastreoides23055","grey"
"1753","Pastreoides23056","magenta"
"1754","Pastreoides23057","green"
"1755","Pastreoides23059","green"
"1756","Pastreoides23094","midnightblue"
"1757","Pastreoides23140","brown"
"1758","Pastreoides23157","blue"
"1759","Pastreoides23158","tan"
"1760","Pastreoides23173","magenta"
"1761","Pastreoides23185","tan"
"1762","Pastreoides23194","lightcyan"
"1763","Pastreoides23236","brown"
"1764","Pastreoides23245","green"
"1765","Pastreoides23250","turquoise"
"1766","Pastreoides23287","purple"
"1767","Pastreoides23322","blue"
"1768","Pastreoides23331","yellow"
"1769","Pastreoides23332","purple"
"1770","Pastreoides23340","red"
"1771","Pastreoides23341","turquoise"
"1772","Pastreoides23350","salmon"
"1773","Pastreoides23360","tan"
"1774","Pastreoides23370","magenta"
"1775","Pastreoides23375","blue"
"1776","Pastreoides23378","turquoise"
"1777","Pastreoides23385","green"
"1778","Pastreoides23395","turquoise"
"1779","Pastreoides23396","purple"
"1780","Pastreoides23408","salmon"
"1781","Pastreoides23412","red"
"1782","Pastreoides23423","magenta"
"1783","Pastreoides23425","blue"
"1784","Pastreoides23446","red"
"1785","Pastreoides23456","blue"
"1786","Pastreoides23500","grey60"
"1787","Pastreoides23502","lightgreen"
"1788","Pastreoides23525","turquoise"
"1789","Pastreoides23549","purple"
"1790","Pastreoides23569","magenta"
"1791","Pastreoides23622","purple"
"1792","Pastreoides23623","yellow"
"1793","Pastreoides23628","grey60"
"1794","Pastreoides23629","turquoise"
"1795","Pastreoides23641","salmon"
"1796","Pastreoides23696","green"
"1797","Pastreoides23727","grey"
"1798","Pastreoides23728","blue"
"1799","Pastreoides23735","turquoise"
"1800","Pastreoides23773","turquoise"
"1801","Pastreoides23779","turquoise"
"1802","Pastreoides23782","salmon"
"1803","Pastreoides23785","brown"
"1804","Pastreoides23797","pink"
"1805","Pastreoides23817","cyan"
"1806","Pastreoides23838","turquoise"
"1807","Pastreoides23844","lightyellow"
"1808","Pastreoides23847","pink"
"1809","Pastreoides23849","tan"
"1810","Pastreoides23907","grey"
"1811","Pastreoides23928","yellow"
"1812","Pastreoides23969","grey"
"1813","Pastreoides23988","brown"
"1814","Pastreoides23994","turquoise"
"1815","Pastreoides23998","tan"
"1816","Pastreoides24010","grey"
"1817","Pastreoides24018","turquoise"
"1818","Pastreoides24020","yellow"
"1819","Pastreoides24027","midnightblue"
"1820","Pastreoides24029","turquoise"
"1821","Pastreoides24071","lightcyan"
"1822","Pastreoides24107","green"
"1823","Pastreoides24119","brown"
"1824","Pastreoides24155","blue"
"1825","Pastreoides24184","black"
"1826","Pastreoides24193","turquoise"
"1827","Pastreoides24207","purple"
"1828","Pastreoides24208","grey"
"1829","Pastreoides24218","green"
"1830","Pastreoides24220","greenyellow"
"1831","Pastreoides24224","magenta"
"1832","Pastreoides24226","turquoise"
"1833","Pastreoides24227","green"
"1834","Pastreoides24247","brown"
"1835","Pastreoides24262","grey60"
"1836","Pastreoides24264","blue"
"1837","Pastreoides24265","red"
"1838","Pastreoides24268","blue"
"1839","Pastreoides24269","lightcyan"
"1840","Pastreoides24277","yellow"
"1841","Pastreoides24280","turquoise"
"1842","Pastreoides24306","greenyellow"
"1843","Pastreoides24311","black"
"1844","Pastreoides24318","turquoise"
"1845","Pastreoides24323","brown"
"1846","Pastreoides24338","salmon"
"1847","Pastreoides24349","midnightblue"
"1848","Pastreoides24355","grey"
"1849","Pastreoides24358","grey"
"1850","Pastreoides24371","black"
"1851","Pastreoides24374","black"
"1852","Pastreoides24419","lightcyan"
"1853","Pastreoides24438","black"
"1854","Pastreoides24441","greenyellow"
"1855","Pastreoides24449","yellow"
"1856","Pastreoides24462","lightcyan"
"1857","Pastreoides24465","yellow"
"1858","Pastreoides24480","yellow"
"1859","Pastreoides24485","grey60"
"1860","Pastreoides24486","pink"
"1861","Pastreoides24493","pink"
"1862","Pastreoides24500","black"
"1863","Pastreoides24504","midnightblue"
"1864","Pastreoides24531","black"
"1865","Pastreoides24542","turquoise"
"1866","Pastreoides24659","green"
"1867","Pastreoides24667","purple"
"1868","Pastreoides24676","grey"
"1869","Pastreoides24686","turquoise"
"1870","Pastreoides24687","turquoise"
"1871","Pastreoides24713","purple"
"1872","Pastreoides24730","red"
"1873","Pastreoides24734","grey"
"1874","Pastreoides24735","yellow"
"1875","Pastreoides24740","black"
"1876","Pastreoides24743","salmon"
"1877","Pastreoides24763","turquoise"
"1878","Pastreoides24788","blue"
"1879","Pastreoides24793","green"
"1880","Pastreoides24795","lightcyan"
"1881","Pastreoides24802","yellow"
"1882","Pastreoides24839","purple"
"1883","Pastreoides24844","cyan"
"1884","Pastreoides24863","red"
"1885","Pastreoides24868","turquoise"
"1886","Pastreoides24879","green"
"1887","Pastreoides24880","magenta"
"1888","Pastreoides24884","turquoise"
"1889","Pastreoides24889","yellow"
"1890","Pastreoides24898","brown"
"1891","Pastreoides24902","pink"
"1892","Pastreoides24903","lightyellow"
"1893","Pastreoides24944","green"
"1894","Pastreoides24959","turquoise"
"1895","Pastreoides24960","green"
"1896","Pastreoides24986","brown"
"1897","Pastreoides25020","purple"
"1898","Pastreoides25043","salmon"
"1899","Pastreoides25051","turquoise"
"1900","Pastreoides25053","salmon"
"1901","Pastreoides25057","blue"
"1902","Pastreoides25062","red"
"1903","Pastreoides25068","red"
"1904","Pastreoides25077","lightyellow"
"1905","Pastreoides25120","turquoise"
"1906","Pastreoides25152","yellow"
"1907","Pastreoides25161","brown"
"1908","Pastreoides25164","greenyellow"
"1909","Pastreoides25181","red"
"1910","Pastreoides25201","blue"
"1911","Pastreoides25215","grey"
"1912","Pastreoides25257","grey"
"1913","Pastreoides25265","green"
"1914","Pastreoides25308","red"
"1915","Pastreoides25324","pink"
"1916","Pastreoides25326","pink"
"1917","Pastreoides25337","red"
"1918","Pastreoides25349","yellow"
"1919","Pastreoides25380","blue"
"1920","Pastreoides25394","grey"
"1921","Pastreoides25460","green"
"1922","Pastreoides25481","turquoise"
"1923","Pastreoides25523","green"
"1924","Pastreoides25528","green"
"1925","Pastreoides25531","purple"
"1926","Pastreoides25579","turquoise"
"1927","Pastreoides25590","lightyellow"
"1928","Pastreoides25591","turquoise"
"1929","Pastreoides25700","black"
"1930","Pastreoides25707","brown"
"1931","Pastreoides25712","grey"
"1932","Pastreoides25713","greenyellow"
"1933","Pastreoides25714","grey"
"1934","Pastreoides25721","black"
"1935","Pastreoides25761","yellow"
"1936","Pastreoides25790","turquoise"
"1937","Pastreoides25795","midnightblue"
"1938","Pastreoides25796","magenta"
"1939","Pastreoides25803","brown"
"1940","Pastreoides25812","turquoise"
"1941","Pastreoides25837","yellow"
"1942","Pastreoides25846","black"
"1943","Pastreoides25849","blue"
"1944","Pastreoides25851","green"
"1945","Pastreoides25856","yellow"
"1946","Pastreoides25859","magenta"
"1947","Pastreoides25860","pink"
"1948","Pastreoides25872","turquoise"
"1949","Pastreoides25941","pink"
"1950","Pastreoides26009","magenta"
"1951","Pastreoides26019","lightcyan"
"1952","Pastreoides26022","tan"
"1953","Pastreoides26065","green"
"1954","Pastreoides26089","green"
"1955","Pastreoides26098","pink"
"1956","Pastreoides26113","red"
"1957","Pastreoides26192","pink"
"1958","Pastreoides26319","lightgreen"
"1959","Pastreoides26325","lightcyan"
"1960","Pastreoides26328","grey60"
"1961","Pastreoides26329","salmon"
"1962","Pastreoides26337","turquoise"
"1963","Pastreoides26350","yellow"
"1964","Pastreoides26449","brown"
"1965","Pastreoides26490","yellow"
"1966","Pastreoides26509","black"
"1967","Pastreoides26511","salmon"
"1968","Pastreoides26515","grey"
"1969","Pastreoides26538","yellow"
"1970","Pastreoides26555","lightgreen"
"1971","Pastreoides26562","yellow"
"1972","Pastreoides26592","salmon"
"1973","Pastreoides26614","salmon"
"1974","Pastreoides26633","brown"
"1975","Pastreoides26646","lightyellow"
"1976","Pastreoides26655","green"
"1977","Pastreoides26662","magenta"
"1978","Pastreoides26682","turquoise"
"1979","Pastreoides26701","magenta"
"1980","Pastreoides26702","grey"
"1981","Pastreoides26714","greenyellow"
"1982","Pastreoides26718","magenta"
"1983","Pastreoides26719","blue"
"1984","Pastreoides26720","blue"
"1985","Pastreoides26721","turquoise"
"1986","Pastreoides26726","cyan"
"1987","Pastreoides26729","yellow"
"1988","Pastreoides26864","cyan"
"1989","Pastreoides26865","blue"
"1990","Pastreoides26889","yellow"
"1991","Pastreoides26892","turquoise"
"1992","Pastreoides26894","magenta"
"1993","Pastreoides26942","grey"
"1994","Pastreoides26949","green"
"1995","Pastreoides26962","turquoise"
"1996","Pastreoides26963","purple"
"1997","Pastreoides27007","salmon"
"1998","Pastreoides27012","grey"
"1999","Pastreoides27015","greenyellow"
"2000","Pastreoides27039","pink"
"2001","Pastreoides27041","lightgreen"
"2002","Pastreoides27042","magenta"
"2003","Pastreoides27043","turquoise"
"2004","Pastreoides27061","black"
"2005","Pastreoides27090","grey60"
"2006","Pastreoides27092","magenta"
"2007","Pastreoides27101","brown"
"2008","Pastreoides27106","grey"
"2009","Pastreoides27145","yellow"
"2010","Pastreoides27149","blue"
"2011","Pastreoides27152","blue"
"2012","Pastreoides27158","red"
"2013","Pastreoides27183","grey"
"2014","Pastreoides27184","lightgreen"
"2015","Pastreoides27186","magenta"
"2016","Pastreoides27187","greenyellow"
"2017","Pastreoides27202","grey"
"2018","Pastreoides27238","brown"
"2019","Pastreoides27270","yellow"
"2020","Pastreoides27289","pink"
"2021","Pastreoides27291","red"
"2022","Pastreoides27317","midnightblue"
"2023","Pastreoides27322","yellow"
"2024","Pastreoides27332","brown"
"2025","Pastreoides27335","turquoise"
"2026","Pastreoides27365","red"
"2027","Pastreoides27368","blue"
"2028","Pastreoides27374","grey60"
"2029","Pastreoides27376","red"
"2030","Pastreoides27385","brown"
"2031","Pastreoides27400","grey"
"2032","Pastreoides27404","yellow"
"2033","Pastreoides27408","lightyellow"
"2034","Pastreoides27416","lightcyan"
"2035","Pastreoides27424","brown"
"2036","Pastreoides27446","blue"
"2037","Pastreoides27461","lightcyan"
"2038","Pastreoides27468","blue"
"2039","Pastreoides27519","brown"
"2040","Pastreoides27520","cyan"
"2041","Pastreoides27538","grey"
"2042","Pastreoides27539","green"
"2043","Pastreoides27545","magenta"
"2044","Pastreoides27548","turquoise"
"2045","Pastreoides27549","turquoise"
"2046","Pastreoides27550","turquoise"
"2047","Pastreoides27551","green"
"2048","Pastreoides27560","grey"
"2049","Pastreoides27562","red"
"2050","Pastreoides27565","grey"
"2051","Pastreoides27568","turquoise"
"2052","Pastreoides27673","midnightblue"
"2053","Pastreoides27676","turquoise"
"2054","Pastreoides27682","black"
"2055","Pastreoides27695","yellow"
"2056","Pastreoides27697","blue"
"2057","Pastreoides27700","blue"
"2058","Pastreoides27721","yellow"
"2059","Pastreoides27724","blue"
"2060","Pastreoides27753","pink"
"2061","Pastreoides27809","yellow"
"2062","Pastreoides27824","grey"
"2063","Pastreoides27836","grey"
"2064","Pastreoides27849","greenyellow"
"2065","Pastreoides27915","blue"
"2066","Pastreoides27958","turquoise"
"2067","Pastreoides27960","yellow"
"2068","Pastreoides27964","lightgreen"
"2069","Pastreoides27974","yellow"
"2070","Pastreoides27981","turquoise"
"2071","Pastreoides27982","green"
"2072","Pastreoides28019","pink"
"2073","Pastreoides28085","yellow"
"2074","Pastreoides28086","cyan"
"2075","Pastreoides28091","yellow"
"2076","Pastreoides28093","greenyellow"
"2077","Pastreoides28136","cyan"
"2078","Pastreoides28139","brown"
"2079","Pastreoides28190","turquoise"
"2080","Pastreoides28207","yellow"
"2081","Pastreoides28215","pink"
"2082","Pastreoides28220","cyan"
"2083","Pastreoides28231","grey"
"2084","Pastreoides28287","grey"
"2085","Pastreoides28296","grey"
"2086","Pastreoides28297","brown"
"2087","Pastreoides28346","red"
"2088","Pastreoides28358","lightgreen"
"2089","Pastreoides28366","grey"
"2090","Pastreoides28369","blue"
"2091","Pastreoides28377","tan"
"2092","Pastreoides28399","grey60"
"2093","Pastreoides28400","magenta"
"2094","Pastreoides28479","grey60"
"2095","Pastreoides28508","grey"
"2096","Pastreoides28520","turquoise"
"2097","Pastreoides28525","grey"
"2098","Pastreoides28556","green"
"2099","Pastreoides28566","green"
"2100","Pastreoides28569","grey"
"2101","Pastreoides28571","grey"
"2102","Pastreoides28573","brown"
"2103","Pastreoides28574","greenyellow"
"2104","Pastreoides28578","black"
"2105","Pastreoides28610","cyan"
"2106","Pastreoides28659","magenta"
"2107","Pastreoides28738","grey"
"2108","Pastreoides28748","blue"
"2109","Pastreoides28862","black"
"2110","Pastreoides28893","magenta"
"2111","Pastreoides28894","black"
"2112","Pastreoides28896","black"
"2113","Pastreoides28897","black"
"2114","Pastreoides28898","cyan"
"2115","Pastreoides28902","cyan"
"2116","Pastreoides28915","blue"
"2117","Pastreoides28951","green"
"2118","Pastreoides28952","blue"
"2119","Pastreoides28954","turquoise"
"2120","Pastreoides28973","blue"
"2121","Pastreoides29003","cyan"
"2122","Pastreoides29005","green"
"2123","Pastreoides29008","brown"
"2124","Pastreoides29066","black"
"2125","Pastreoides29086","purple"
"2126","Pastreoides29094","pink"
"2127","Pastreoides29106","purple"
"2128","Pastreoides29125","black"
"2129","Pastreoides29141","salmon"
"2130","Pastreoides29222","turquoise"
"2131","Pastreoides29266","black"
"2132","Pastreoides29318","red"
"2133","Pastreoides29319","turquoise"
"2134","Pastreoides29322","magenta"
"2135","Pastreoides29324","blue"
"2136","Pastreoides29325","turquoise"
"2137","Pastreoides29346","yellow"
"2138","Pastreoides29375","green"
"2139","Pastreoides29381","lightgreen"
"2140","Pastreoides29423","brown"
"2141","Pastreoides29424","pink"
"2142","Pastreoides29426","turquoise"
"2143","Pastreoides29427","blue"
"2144","Pastreoides29434","turquoise"
"2145","Pastreoides29455","black"
"2146","Pastreoides29486","brown"
"2147","Pastreoides29614","greenyellow"
"2148","Pastreoides29623","brown"
"2149","Pastreoides29624","brown"
"2150","Pastreoides29626","purple"
"2151","Pastreoides29627","red"
"2152","Pastreoides29644","salmon"
"2153","Pastreoides29689","yellow"
"2154","Pastreoides29716","turquoise"
"2155","Pastreoides29723","blue"
"2156","Pastreoides29727","grey"
"2157","Pastreoides29772","brown"
"2158","Pastreoides29773","green"
"2159","Pastreoides29774","midnightblue"
"2160","Pastreoides29775","yellow"
"2161","Pastreoides29777","greenyellow"
"2162","Pastreoides29784","lightgreen"
"2163","Pastreoides29925","purple"
"2164","Pastreoides29930","magenta"
"2165","Pastreoides29959","blue"
"2166","Pastreoides29990","grey60"
"2167","Pastreoides30038","salmon"
"2168","Pastreoides30041","grey"
"2169","Pastreoides30065","yellow"
"2170","Pastreoides30145","red"
"2171","Pastreoides30148","brown"
"2172","Pastreoides30150","salmon"
"2173","Pastreoides30154","lightcyan"
"2174","Pastreoides30196","brown"
"2175","Pastreoides30247","turquoise"
"2176","Pastreoides30262","turquoise"
"2177","Pastreoides30264","yellow"
"2178","Pastreoides30269","turquoise"
"2179","Pastreoides30271","grey"
"2180","Pastreoides30274","lightcyan"
"2181","Pastreoides30275","brown"
"2182","Pastreoides30277","brown"
"2183","Pastreoides30342","yellow"
"2184","Pastreoides30344","midnightblue"
"2185","Pastreoides30346","yellow"
"2186","Pastreoides30348","turquoise"
"2187","Pastreoides30369","green"
"2188","Pastreoides30436","turquoise"
"2189","Pastreoides30442","tan"
"2190","Pastreoides30455","yellow"
"2191","Pastreoides30456","turquoise"
"2192","Pastreoides30460","purple"
"2193","Pastreoides30481","grey"
"2194","Pastreoides30482","green"
"2195","Pastreoides30532","red"
"2196","Pastreoides30534","green"
"2197","Pastreoides30536","green"
"2198","Pastreoides30626","red"
"2199","Pastreoides30632","brown"
"2200","Pastreoides30636","brown"
"2201","Pastreoides30640","purple"
"2202","Pastreoides30651","turquoise"
"2203","Pastreoides30662","red"
"2204","Pastreoides30663","grey"
"2205","Pastreoides30664","turquoise"
"2206","Pastreoides30671","turquoise"
"2207","Pastreoides30756","grey"
"2208","Pastreoides30812","yellow"
"2209","Pastreoides30877","red"
"2210","Pastreoides30879","grey"
"2211","Pastreoides30952","green"
"2212","Pastreoides31035","lightyellow"
"2213","Pastreoides31104","black"
"2214","Pastreoides31107","black"
"2215","Pastreoides31136","red"
"2216","Pastreoides31145","lightgreen"
"2217","Pastreoides31147","midnightblue"
"2218","Pastreoides31149","pink"
"2219","Pastreoides31173","grey"
"2220","Pastreoides31180","grey"
"2221","Pastreoides31199","cyan"
"2222","Pastreoides31212","blue"
"2223","Pastreoides31214","grey"
"2224","Pastreoides31221","yellow"
"2225","Pastreoides31230","grey"
"2226","Pastreoides31257","black"
"2227","Pastreoides31260","green"
"2228","Pastreoides31263","lightcyan"
"2229","Pastreoides31267","green"
"2230","Pastreoides31269","red"
"2231","Pastreoides31270","black"
"2232","Pastreoides31271","grey"
"2233","Pastreoides31277","green"
"2234","Pastreoides31279","red"
"2235","Pastreoides31286","black"
"2236","Pastreoides31296","red"
"2237","Pastreoides31310","blue"
"2238","Pastreoides31315","turquoise"
"2239","Pastreoides31378","red"
"2240","Pastreoides31380","magenta"
"2241","Pastreoides31395","greenyellow"
"2242","Pastreoides31397","pink"
"2243","Pastreoides31406","green"
"2244","Pastreoides31422","magenta"
"2245","Pastreoides31425","turquoise"
"2246","Pastreoides31427","blue"
"2247","Pastreoides31433","red"
"2248","Pastreoides31444","cyan"
"2249","Pastreoides31447","red"
"2250","Pastreoides31453","lightyellow"
"2251","Pastreoides31454","green"
"2252","Pastreoides31455","salmon"
"2253","Pastreoides31465","pink"
"2254","Pastreoides31512","blue"
"2255","Pastreoides31531","blue"
"2256","Pastreoides31540","turquoise"
"2257","Pastreoides31542","grey"
"2258","Pastreoides31572","magenta"
"2259","Pastreoides31689","brown"
"2260","Pastreoides31703","brown"
"2261","Pastreoides31715","tan"
"2262","Pastreoides31719","midnightblue"
"2263","Pastreoides31725","blue"
"2264","Pastreoides31738","grey"
"2265","Pastreoides31740","red"
"2266","Pastreoides31764","pink"
"2267","Pastreoides31767","magenta"
"2268","Pastreoides31792","yellow"
"2269","Pastreoides31793","blue"
"2270","Pastreoides31802","black"
"2271","Pastreoides31811","green"
"2272","Pastreoides31922","blue"
"2273","Pastreoides31927","turquoise"
"2274","Pastreoides31940","turquoise"
"2275","Pastreoides32086","red"
"2276","Pastreoides32094","grey"
"2277","Pastreoides32099","brown"
"2278","Pastreoides32100","lightcyan"
"2279","Pastreoides32123","black"
"2280","Pastreoides32140","black"
"2281","Pastreoides32141","tan"
"2282","Pastreoides32146","pink"
"2283","Pastreoides32156","brown"
"2284","Pastreoides32195","greenyellow"
"2285","Pastreoides32254","blue"
"2286","Pastreoides32307","midnightblue"
"2287","Pastreoides32308","midnightblue"
"2288","Pastreoides32309","turquoise"
"2289","Pastreoides32313","grey"
"2290","Pastreoides32379","turquoise"
"2291","Pastreoides32400","turquoise"
"2292","Pastreoides32413","tan"
"2293","Pastreoides32414","magenta"
"2294","Pastreoides32453","lightcyan"
"2295","Pastreoides32558","red"
"2296","Pastreoides32576","pink"
"2297","Pastreoides32673","yellow"
"2298","Pastreoides32680","grey60"
"2299","Pastreoides32688","turquoise"
"2300","Pastreoides32699","turquoise"
"2301","Pastreoides32702","turquoise"
"2302","Pastreoides32718","yellow"
"2303","Pastreoides32830","blue"
"2304","Pastreoides32831","pink"
"2305","Pastreoides32834","midnightblue"
"2306","Pastreoides32879","midnightblue"
"2307","Pastreoides32892","tan"
"2308","Pastreoides32967","brown"
"2309","Pastreoides32999","purple"
"2310","Pastreoides33011","black"
"2311","Pastreoides33018","turquoise"
"2312","Pastreoides33026","blue"
"2313","Pastreoides33035","yellow"
"2314","Pastreoides33055","purple"
"2315","Pastreoides33058","pink"
"2316","Pastreoides33095","greenyellow"
"2317","Pastreoides33099","grey"
"2318","Pastreoides33120","red"
"2319","Pastreoides33121","grey"
"2320","Pastreoides33127","blue"
"2321","Pastreoides33146","greenyellow"
"2322","Pastreoides33187","yellow"
"2323","Pastreoides33206","turquoise"
"2324","Pastreoides33263","grey"
"2325","Pastreoides33303","blue"
"2326","Pastreoides33304","brown"
"2327","Pastreoides33457","black"
"2328","Pastreoides33458","pink"
"2329","Pastreoides33482","brown"
"2330","Pastreoides33483","blue"
"2331","Pastreoides33487","purple"
"2332","Pastreoides33488","green"
"2333","Pastreoides33498","turquoise"
"2334","Pastreoides33545","grey"
"2335","Pastreoides33604","grey"
"2336","Pastreoides33609","grey"
"2337","Pastreoides33610","turquoise"
"2338","Pastreoides33612","turquoise"
"2339","Pastreoides33616","yellow"
"2340","Pastreoides33617","magenta"
"2341","Pastreoides33618","greenyellow"
"2342","Pastreoides33637","purple"
"2343","Pastreoides33663","grey"
"2344","Pastreoides33741","purple"
"2345","Pastreoides33786","lightyellow"
"2346","Pastreoides33789","pink"
"2347","Pastreoides33843","brown"
"2348","Pastreoides33844","green"
"2349","Pastreoides33850","grey"
"2350","Pastreoides33853","grey60"
"2351","Pastreoides33854","grey60"
"2352","Pastreoides33884","brown"
"2353","Pastreoides33900","brown"
"2354","Pastreoides33965","grey"
"2355","Pastreoides34000","green"
"2356","Pastreoides34015","yellow"
"2357","Pastreoides34054","blue"
"2358","Pastreoides34079","salmon"
"2359","Pastreoides34080","lightgreen"
"2360","Pastreoides34084","black"
"2361","Pastreoides34086","turquoise"
"2362","Pastreoides34121","brown"
"2363","Pastreoides34134","black"
"2364","Pastreoides34135","grey60"
"2365","Pastreoides34146","turquoise"
"2366","Pastreoides34184","blue"
"2367","Pastreoides34220","red"
"2368","Pastreoides34260","green"
"2369","Pastreoides34261","blue"
"2370","Pastreoides34263","grey"
"2371","Pastreoides34289","red"
"2372","Pastreoides34298","yellow"
"2373","Pastreoides34305","blue"
"2374","Pastreoides34312","pink"
"2375","Pastreoides34313","purple"
"2376","Pastreoides34339","grey"
"2377","Pastreoides34348","blue"
"2378","Pastreoides34376","salmon"
"2379","Pastreoides34429","turquoise"
"2380","Pastreoides34441","red"
"2381","Pastreoides34445","yellow"
"2382","Pastreoides34447","blue"
"2383","Pastreoides34448","black"
"2384","Pastreoides34452","grey"
"2385","Pastreoides34455","green"
"2386","Pastreoides34464","greenyellow"
"2387","Pastreoides34466","red"
"2388","Pastreoides34472","black"
"2389","Pastreoides34477","pink"
"2390","Pastreoides34490","pink"
"2391","Pastreoides34500","green"
"2392","Pastreoides34504","magenta"
"2393","Pastreoides34505","black"
"2394","Pastreoides34507","red"
"2395","Pastreoides34520","blue"
"2396","Pastreoides34522","blue"
"2397","Pastreoides34524","magenta"
"2398","Pastreoides34643","cyan"
"2399","Pastreoides34659","turquoise"
"2400","Pastreoides34691","turquoise"
"2401","Pastreoides34707","turquoise"
"2402","Pastreoides34712","turquoise"
"2403","Pastreoides34717","yellow"
"2404","Pastreoides34730","tan"
"2405","Pastreoides34734","grey"
"2406","Pastreoides34735","grey"
"2407","Pastreoides34752","grey"
"2408","Pastreoides34785","blue"
"2409","Pastreoides34790","green"
"2410","Pastreoides34796","red"
"2411","Pastreoides34797","yellow"
"2412","Pastreoides34799","blue"
"2413","Pastreoides34983","brown"
"2414","Pastreoides35023","yellow"
"2415","Pastreoides35061","grey"
"2416","Pastreoides35065","grey"
"2417","Pastreoides35077","tan"
"2418","Pastreoides35096","grey"
"2419","Pastreoides35099","red"
"2420","Pastreoides35183","cyan"
"2421","Pastreoides35223","grey"
"2422","Pastreoides35233","magenta"
"2423","Pastreoides35287","grey"
"2424","Pastreoides35290","green"
"2425","Pastreoides35317","salmon"
"2426","Pastreoides35362","turquoise"
"2427","Pastreoides35428","turquoise"
"2428","Pastreoides35436","midnightblue"
