Site,Logger,Date_Time,Temp
Whalebone,WB_1a,11-17-10 21:00,22.226
Whalebone,WB_1a,11-17-10 21:30,22.202
Whalebone,WB_1a,11-17-10 22:00,22.202
Whalebone,WB_1a,11-17-10 22:30,22.178
Whalebone,WB_1a,11-17-10 23:00,22.178
Whalebone,WB_1a,11-17-10 23:30,22.154
Whalebone,WB_1a,11-18-10 0:00,22.154
Whalebone,WB_1a,11-18-10 0:30,22.13
Whalebone,WB_1a,11-18-10 1:00,22.13
Whalebone,WB_1a,11-18-10 1:30,22.13
Whalebone,WB_1a,11-18-10 2:00,22.13
Whalebone,WB_1a,11-18-10 2:30,22.13
Whalebone,WB_1a,11-18-10 3:00,22.13
Whalebone,WB_1a,11-18-10 3:30,22.13
Whalebone,WB_1a,11-18-10 4:00,22.106
Whalebone,WB_1a,11-18-10 4:30,22.106
Whalebone,WB_1a,11-18-10 5:00,22.106
Whalebone,WB_1a,11-18-10 5:30,22.058
Whalebone,WB_1a,11-18-10 6:00,22.082
Whalebone,WB_1a,11-18-10 6:30,22.082
Whalebone,WB_1a,11-18-10 7:00,22.082
Whalebone,WB_1a,11-18-10 7:30,22.058
Whalebone,WB_1a,11-18-10 8:00,22.034
Whalebone,WB_1a,11-18-10 8:30,22.058
Whalebone,WB_1a,11-18-10 9:00,22.058
Whalebone,WB_1a,11-18-10 9:30,22.106
Whalebone,WB_1a,11-18-10 10:00,22.106
Whalebone,WB_1a,11-18-10 10:30,22.13
Whalebone,WB_1a,11-18-10 11:00,22.154
Whalebone,WB_1a,11-18-10 11:30,22.178
Whalebone,WB_1a,11-18-10 12:00,22.202
Whalebone,WB_1a,11-18-10 12:30,22.274
Whalebone,WB_1a,11-18-10 13:00,22.321
Whalebone,WB_1a,11-18-10 13:30,22.298
Whalebone,WB_1a,11-18-10 14:00,22.321
Whalebone,WB_1a,11-18-10 14:30,22.417
Whalebone,WB_1a,11-18-10 15:00,22.417
Whalebone,WB_1a,11-18-10 15:30,22.393
Whalebone,WB_1a,11-18-10 16:00,22.393
Whalebone,WB_1a,11-18-10 16:30,22.393
Whalebone,WB_1a,11-18-10 17:00,22.417
Whalebone,WB_1a,11-18-10 17:30,22.393
Whalebone,WB_1a,11-18-10 18:00,22.393
Whalebone,WB_1a,11-18-10 18:30,22.393
Whalebone,WB_1a,11-18-10 19:00,22.393
Whalebone,WB_1a,11-18-10 19:30,22.393
Whalebone,WB_1a,11-18-10 20:00,22.369
Whalebone,WB_1a,11-18-10 20:30,22.274
Whalebone,WB_1a,11-18-10 21:00,22.25
Whalebone,WB_1a,11-18-10 21:30,22.226
Whalebone,WB_1a,11-18-10 22:00,22.202
Whalebone,WB_1a,11-18-10 22:30,22.202
Whalebone,WB_1a,11-18-10 23:00,22.202
Whalebone,WB_1a,11-18-10 23:30,22.178
Whalebone,WB_1a,11-19-10 0:00,22.178
Whalebone,WB_1a,11-19-10 0:30,22.154
Whalebone,WB_1a,11-19-10 1:00,22.154
Whalebone,WB_1a,11-19-10 1:30,22.154
Whalebone,WB_1a,11-19-10 2:00,22.154
Whalebone,WB_1a,11-19-10 2:30,22.13
Whalebone,WB_1a,11-19-10 3:00,22.13
Whalebone,WB_1a,11-19-10 3:30,22.13
Whalebone,WB_1a,11-19-10 4:00,22.13
Whalebone,WB_1a,11-19-10 4:30,22.13
Whalebone,WB_1a,11-19-10 5:00,22.106
Whalebone,WB_1a,11-19-10 5:30,22.106
Whalebone,WB_1a,11-19-10 6:00,22.082
Whalebone,WB_1a,11-19-10 6:30,22.082
Whalebone,WB_1a,11-19-10 7:00,22.058
Whalebone,WB_1a,11-19-10 7:30,22.058
Whalebone,WB_1a,11-19-10 8:00,22.058
Whalebone,WB_1a,11-19-10 8:30,22.034
Whalebone,WB_1a,11-19-10 9:00,22.034
Whalebone,WB_1a,11-19-10 9:30,21.987
Whalebone,WB_1a,11-19-10 10:00,21.963
Whalebone,WB_1a,11-19-10 10:30,21.939
Whalebone,WB_1a,11-19-10 11:00,21.843
Whalebone,WB_1a,11-19-10 11:30,21.867
Whalebone,WB_1a,11-19-10 12:00,21.915
Whalebone,WB_1a,11-19-10 12:30,21.939
Whalebone,WB_1a,11-19-10 13:00,21.939
Whalebone,WB_1a,11-19-10 13:30,21.939
Whalebone,WB_1a,11-19-10 14:00,21.939
Whalebone,WB_1a,11-19-10 14:30,21.939
Whalebone,WB_1a,11-19-10 15:00,21.939
Whalebone,WB_1a,11-19-10 15:30,21.915
Whalebone,WB_1a,11-19-10 16:00,21.915
Whalebone,WB_1a,11-19-10 16:30,21.891
Whalebone,WB_1a,11-19-10 17:00,21.867
Whalebone,WB_1a,11-19-10 17:30,21.843
Whalebone,WB_1a,11-19-10 18:00,21.795
Whalebone,WB_1a,11-19-10 18:30,21.748
Whalebone,WB_1a,11-19-10 19:00,21.7
Whalebone,WB_1a,11-19-10 19:30,21.7
Whalebone,WB_1a,11-19-10 20:00,21.724
Whalebone,WB_1a,11-19-10 20:30,21.724
Whalebone,WB_1a,11-19-10 21:00,21.724
Whalebone,WB_1a,11-19-10 21:30,21.724
Whalebone,WB_1a,11-19-10 22:00,21.7
Whalebone,WB_1a,11-19-10 22:30,21.676
Whalebone,WB_1a,11-19-10 23:00,21.676
Whalebone,WB_1a,11-19-10 23:30,21.628
Whalebone,WB_1a,11-20-10 0:00,21.628
Whalebone,WB_1a,11-20-10 0:30,21.628
Whalebone,WB_1a,11-20-10 1:00,21.604
Whalebone,WB_1a,11-20-10 1:30,21.557
Whalebone,WB_1a,11-20-10 2:00,21.557
Whalebone,WB_1a,11-20-10 2:30,21.557
Whalebone,WB_1a,11-20-10 3:00,21.509
Whalebone,WB_1a,11-20-10 3:30,21.557
Whalebone,WB_1a,11-20-10 4:00,21.581
Whalebone,WB_1a,11-20-10 4:30,21.581
Whalebone,WB_1a,11-20-10 5:00,21.581
Whalebone,WB_1a,11-20-10 5:30,21.533
Whalebone,WB_1a,11-20-10 6:00,21.533
Whalebone,WB_1a,11-20-10 6:30,21.533
Whalebone,WB_1a,11-20-10 7:00,21.533
Whalebone,WB_1a,11-20-10 7:30,21.485
Whalebone,WB_1a,11-20-10 8:00,21.509
Whalebone,WB_1a,11-20-10 8:30,21.509
Whalebone,WB_1a,11-20-10 9:00,21.485
Whalebone,WB_1a,11-20-10 9:30,21.437
Whalebone,WB_1a,11-20-10 10:00,21.437
Whalebone,WB_1a,11-20-10 10:30,21.461
Whalebone,WB_1a,11-20-10 11:00,21.485
Whalebone,WB_1a,11-20-10 11:30,21.485
Whalebone,WB_1a,11-20-10 12:00,21.509
Whalebone,WB_1a,11-20-10 12:30,21.533
Whalebone,WB_1a,11-20-10 13:00,21.557
Whalebone,WB_1a,11-20-10 13:30,21.581
Whalebone,WB_1a,11-20-10 14:00,21.581
Whalebone,WB_1a,11-20-10 14:30,21.628
Whalebone,WB_1a,11-20-10 15:00,21.652
Whalebone,WB_1a,11-20-10 15:30,21.7
Whalebone,WB_1a,11-20-10 16:00,21.7
Whalebone,WB_1a,11-20-10 16:30,21.7
Whalebone,WB_1a,11-20-10 17:00,21.7
Whalebone,WB_1a,11-20-10 17:30,21.7
Whalebone,WB_1a,11-20-10 18:00,21.676
Whalebone,WB_1a,11-20-10 18:30,21.676
Whalebone,WB_1a,11-20-10 19:00,21.652
Whalebone,WB_1a,11-20-10 19:30,21.652
Whalebone,WB_1a,11-20-10 20:00,21.628
Whalebone,WB_1a,11-20-10 20:30,21.604
Whalebone,WB_1a,11-20-10 21:00,21.604
Whalebone,WB_1a,11-20-10 21:30,21.604
Whalebone,WB_1a,11-20-10 22:00,21.581
Whalebone,WB_1a,11-20-10 22:30,21.581
Whalebone,WB_1a,11-20-10 23:00,21.557
Whalebone,WB_1a,11-20-10 23:30,21.533
Whalebone,WB_1a,11-21-10 0:00,21.533
Whalebone,WB_1a,11-21-10 0:30,21.509
Whalebone,WB_1a,11-21-10 1:00,21.509
Whalebone,WB_1a,11-21-10 1:30,21.485
Whalebone,WB_1a,11-21-10 2:00,21.485
Whalebone,WB_1a,11-21-10 2:30,21.485
Whalebone,WB_1a,11-21-10 3:00,21.437
Whalebone,WB_1a,11-21-10 3:30,21.437
Whalebone,WB_1a,11-21-10 4:00,21.413
Whalebone,WB_1a,11-21-10 4:30,21.39
Whalebone,WB_1a,11-21-10 5:00,21.366
Whalebone,WB_1a,11-21-10 5:30,21.342
Whalebone,WB_1a,11-21-10 6:00,21.318
Whalebone,WB_1a,11-21-10 6:30,21.294
Whalebone,WB_1a,11-21-10 7:00,21.27
Whalebone,WB_1a,11-21-10 7:30,21.246
Whalebone,WB_1a,11-21-10 8:00,21.294
Whalebone,WB_1a,11-21-10 8:30,21.294
Whalebone,WB_1a,11-21-10 9:00,21.246
Whalebone,WB_1a,11-21-10 9:30,21.27
Whalebone,WB_1a,11-21-10 10:00,21.294
Whalebone,WB_1a,11-21-10 10:30,21.294
Whalebone,WB_1a,11-21-10 11:00,21.318
Whalebone,WB_1a,11-21-10 11:30,21.366
Whalebone,WB_1a,11-21-10 12:00,21.342
Whalebone,WB_1a,11-21-10 12:30,21.39
Whalebone,WB_1a,11-21-10 13:00,21.437
Whalebone,WB_1a,11-21-10 13:30,21.557
Whalebone,WB_1a,11-21-10 14:00,21.628
Whalebone,WB_1a,11-21-10 14:30,21.676
Whalebone,WB_1a,11-21-10 15:00,21.748
Whalebone,WB_1a,11-21-10 15:30,21.772
Whalebone,WB_1a,11-21-10 16:00,21.772
Whalebone,WB_1a,11-21-10 16:30,21.7
Whalebone,WB_1a,11-21-10 17:00,21.7
Whalebone,WB_1a,11-21-10 17:30,21.604
Whalebone,WB_1a,11-21-10 18:00,21.604
Whalebone,WB_1a,11-21-10 18:30,21.724
Whalebone,WB_1a,11-21-10 19:00,21.652
Whalebone,WB_1a,11-21-10 19:30,21.604
Whalebone,WB_1a,11-21-10 20:00,21.652
Whalebone,WB_1a,11-21-10 20:30,21.533
Whalebone,WB_1a,11-21-10 21:00,21.533
Whalebone,WB_1a,11-21-10 21:30,21.604
Whalebone,WB_1a,11-21-10 22:00,21.581
Whalebone,WB_1a,11-21-10 22:30,21.604
Whalebone,WB_1a,11-21-10 23:00,21.581
Whalebone,WB_1a,11-21-10 23:30,21.581
Whalebone,WB_1a,11-22-10 0:00,21.581
Whalebone,WB_1a,11-22-10 0:30,21.581
Whalebone,WB_1a,11-22-10 1:00,21.557
Whalebone,WB_1a,11-22-10 1:30,21.557
Whalebone,WB_1a,11-22-10 2:00,21.533
Whalebone,WB_1a,11-22-10 2:30,21.533
Whalebone,WB_1a,11-22-10 3:00,21.509
Whalebone,WB_1a,11-22-10 3:30,21.485
Whalebone,WB_1a,11-22-10 4:00,21.485
Whalebone,WB_1a,11-22-10 4:30,21.485
Whalebone,WB_1a,11-22-10 5:00,21.461
Whalebone,WB_1a,11-22-10 5:30,21.461
Whalebone,WB_1a,11-22-10 6:00,21.437
Whalebone,WB_1a,11-22-10 6:30,21.413
Whalebone,WB_1a,11-22-10 7:00,21.413
Whalebone,WB_1a,11-22-10 7:30,21.413
Whalebone,WB_1a,11-22-10 8:00,21.413
Whalebone,WB_1a,11-22-10 8:30,21.39
Whalebone,WB_1a,11-22-10 9:00,21.39
Whalebone,WB_1a,11-22-10 9:30,21.39
Whalebone,WB_1a,11-22-10 10:00,21.39
Whalebone,WB_1a,11-22-10 10:30,21.39
Whalebone,WB_1a,11-22-10 11:00,21.413
Whalebone,WB_1a,11-22-10 11:30,21.413
Whalebone,WB_1a,11-22-10 12:00,21.413
Whalebone,WB_1a,11-22-10 12:30,21.437
Whalebone,WB_1a,11-22-10 13:00,21.461
Whalebone,WB_1a,11-22-10 13:30,21.485
Whalebone,WB_1a,11-22-10 14:00,21.485
Whalebone,WB_1a,11-22-10 14:30,21.509
Whalebone,WB_1a,11-22-10 15:00,21.533
Whalebone,WB_1a,11-22-10 15:30,21.557
Whalebone,WB_1a,11-22-10 16:00,21.557
Whalebone,WB_1a,11-22-10 16:30,21.557
Whalebone,WB_1a,11-22-10 17:00,21.557
Whalebone,WB_1a,11-22-10 17:30,21.533
Whalebone,WB_1a,11-22-10 18:00,21.533
Whalebone,WB_1a,11-22-10 18:30,21.509
Whalebone,WB_1a,11-22-10 19:00,21.509
Whalebone,WB_1a,11-22-10 19:30,21.509
Whalebone,WB_1a,11-22-10 20:00,21.485
Whalebone,WB_1a,11-22-10 20:30,21.485
Whalebone,WB_1a,11-22-10 21:00,21.485
Whalebone,WB_1a,11-22-10 21:30,21.461
Whalebone,WB_1a,11-22-10 22:00,21.461
Whalebone,WB_1a,11-22-10 22:30,21.461
Whalebone,WB_1a,11-22-10 23:00,21.461
Whalebone,WB_1a,11-22-10 23:30,21.437
Whalebone,WB_1a,11-23-10 0:00,21.437
Whalebone,WB_1a,11-23-10 0:30,21.437
Whalebone,WB_1a,11-23-10 1:00,21.437
Whalebone,WB_1a,11-23-10 1:30,21.437
Whalebone,WB_1a,11-23-10 2:00,21.413
Whalebone,WB_1a,11-23-10 2:30,21.413
Whalebone,WB_1a,11-23-10 3:00,21.413
Whalebone,WB_1a,11-23-10 3:30,21.39
Whalebone,WB_1a,11-23-10 4:00,21.39
Whalebone,WB_1a,11-23-10 4:30,21.39
Whalebone,WB_1a,11-23-10 5:00,21.39
Whalebone,WB_1a,11-23-10 5:30,21.366
Whalebone,WB_1a,11-23-10 6:00,21.366
Whalebone,WB_1a,11-23-10 6:30,21.366
Whalebone,WB_1a,11-23-10 7:00,21.366
Whalebone,WB_1a,11-23-10 7:30,21.342
Whalebone,WB_1a,11-23-10 8:00,21.342
Whalebone,WB_1a,11-23-10 8:30,21.318
Whalebone,WB_1a,11-23-10 9:00,21.318
Whalebone,WB_1a,11-23-10 9:30,21.294
Whalebone,WB_1a,11-23-10 10:00,21.294
Whalebone,WB_1a,11-23-10 10:30,21.294
Whalebone,WB_1a,11-23-10 11:00,21.318
Whalebone,WB_1a,11-23-10 11:30,21.366
Whalebone,WB_1a,11-23-10 12:00,21.366
Whalebone,WB_1a,11-23-10 12:30,21.39
Whalebone,WB_1a,11-23-10 13:00,21.39
Whalebone,WB_1a,11-23-10 13:30,21.413
Whalebone,WB_1a,11-23-10 14:00,21.437
Whalebone,WB_1a,11-23-10 14:30,21.437
Whalebone,WB_1a,11-23-10 15:00,21.437
Whalebone,WB_1a,11-23-10 15:30,21.413
Whalebone,WB_1a,11-23-10 16:00,21.413
Whalebone,WB_1a,11-23-10 16:30,21.413
Whalebone,WB_1a,11-23-10 17:00,21.413
Whalebone,WB_1a,11-23-10 17:30,21.413
Whalebone,WB_1a,11-23-10 18:00,21.413
Whalebone,WB_1a,11-23-10 18:30,21.413
Whalebone,WB_1a,11-23-10 19:00,21.413
Whalebone,WB_1a,11-23-10 19:30,21.413
Whalebone,WB_1a,11-23-10 20:00,21.413
Whalebone,WB_1a,11-23-10 20:30,21.39
Whalebone,WB_1a,11-23-10 21:00,21.39
Whalebone,WB_1a,11-23-10 21:30,21.39
Whalebone,WB_1a,11-23-10 22:00,21.39
Whalebone,WB_1a,11-23-10 22:30,21.366
Whalebone,WB_1a,11-23-10 23:00,21.366
Whalebone,WB_1a,11-23-10 23:30,21.342
Whalebone,WB_1a,11-24-10 0:00,21.342
Whalebone,WB_1a,11-24-10 0:30,21.342
Whalebone,WB_1a,11-24-10 1:00,21.318
Whalebone,WB_1a,11-24-10 1:30,21.318
Whalebone,WB_1a,11-24-10 2:00,21.318
Whalebone,WB_1a,11-24-10 2:30,21.294
Whalebone,WB_1a,11-24-10 3:00,21.27
Whalebone,WB_1a,11-24-10 3:30,21.27
Whalebone,WB_1a,11-24-10 4:00,21.246
Whalebone,WB_1a,11-24-10 4:30,21.246
Whalebone,WB_1a,11-24-10 5:00,21.223
Whalebone,WB_1a,11-24-10 5:30,21.223
Whalebone,WB_1a,11-24-10 6:00,21.199
Whalebone,WB_1a,11-24-10 6:30,21.199
Whalebone,WB_1a,11-24-10 7:00,21.151
Whalebone,WB_1a,11-24-10 7:30,21.127
Whalebone,WB_1a,11-24-10 8:00,21.079
Whalebone,WB_1a,11-24-10 8:30,21.103
Whalebone,WB_1a,11-24-10 9:00,21.127
Whalebone,WB_1a,11-24-10 9:30,21.151
Whalebone,WB_1a,11-24-10 10:00,21.175
Whalebone,WB_1a,11-24-10 10:30,21.151
Whalebone,WB_1a,11-24-10 11:00,21.127
Whalebone,WB_1a,11-24-10 11:30,21.079
Whalebone,WB_1a,11-24-10 12:00,21.103
Whalebone,WB_1a,11-24-10 12:30,21.103
Whalebone,WB_1a,11-24-10 13:00,21.127
Whalebone,WB_1a,11-24-10 13:30,21.127
Whalebone,WB_1a,11-24-10 14:00,21.127
Whalebone,WB_1a,11-24-10 14:30,21.127
Whalebone,WB_1a,11-24-10 15:00,21.127
Whalebone,WB_1a,11-24-10 15:30,21.127
Whalebone,WB_1a,11-24-10 16:00,21.103
Whalebone,WB_1a,11-24-10 16:30,21.079
Whalebone,WB_1a,11-24-10 17:00,21.079
Whalebone,WB_1a,11-24-10 17:30,21.056
Whalebone,WB_1a,11-24-10 18:00,21.056
Whalebone,WB_1a,11-24-10 18:30,21.032
Whalebone,WB_1a,11-24-10 19:00,21.032
Whalebone,WB_1a,11-24-10 19:30,21.008
Whalebone,WB_1a,11-24-10 20:00,20.984
Whalebone,WB_1a,11-24-10 20:30,20.96
Whalebone,WB_1a,11-24-10 21:00,20.96
Whalebone,WB_1a,11-24-10 21:30,20.936
Whalebone,WB_1a,11-24-10 22:00,20.913
Whalebone,WB_1a,11-24-10 22:30,20.889
Whalebone,WB_1a,11-24-10 23:00,20.865
Whalebone,WB_1a,11-24-10 23:30,20.841
Whalebone,WB_1a,11-25-10 0:00,20.817
Whalebone,WB_1a,11-25-10 0:30,20.77
Whalebone,WB_1a,11-25-10 1:00,20.77
Whalebone,WB_1a,11-25-10 1:30,20.722
Whalebone,WB_1a,11-25-10 2:00,20.722
Whalebone,WB_1a,11-25-10 2:30,20.746
Whalebone,WB_1a,11-25-10 3:00,20.698
Whalebone,WB_1a,11-25-10 3:30,20.627
Whalebone,WB_1a,11-25-10 4:00,20.579
Whalebone,WB_1a,11-25-10 4:30,20.579
Whalebone,WB_1a,11-25-10 5:00,20.507
Whalebone,WB_1a,11-25-10 5:30,20.507
Whalebone,WB_1a,11-25-10 6:00,20.507
Whalebone,WB_1a,11-25-10 6:30,20.507
Whalebone,WB_1a,11-25-10 7:00,20.46
Whalebone,WB_1a,11-25-10 7:30,20.484
Whalebone,WB_1a,11-25-10 8:00,20.388
Whalebone,WB_1a,11-25-10 8:30,20.365
Whalebone,WB_1a,11-25-10 9:00,20.388
Whalebone,WB_1a,11-25-10 9:30,20.436
Whalebone,WB_1a,11-25-10 10:00,20.388
Whalebone,WB_1a,11-25-10 10:30,20.388
Whalebone,WB_1a,11-25-10 11:00,20.388
Whalebone,WB_1a,11-25-10 11:30,20.388
Whalebone,WB_1a,11-25-10 12:00,20.388
Whalebone,WB_1a,11-25-10 12:30,20.388
Whalebone,WB_1a,11-25-10 13:00,20.388
Whalebone,WB_1a,11-25-10 13:30,20.436
Whalebone,WB_1a,11-25-10 14:00,20.412
Whalebone,WB_1a,11-25-10 14:30,20.388
Whalebone,WB_1a,11-25-10 15:00,20.365
Whalebone,WB_1a,11-25-10 15:30,20.365
Whalebone,WB_1a,11-25-10 16:00,20.388
Whalebone,WB_1a,11-25-10 16:30,20.388
Whalebone,WB_1a,11-25-10 17:00,20.365
Whalebone,WB_1a,11-25-10 17:30,20.341
Whalebone,WB_1a,11-25-10 18:00,20.317
Whalebone,WB_1a,11-25-10 18:30,20.293
Whalebone,WB_1a,11-25-10 19:00,20.269
Whalebone,WB_1a,11-25-10 19:30,20.246
Whalebone,WB_1a,11-25-10 20:00,20.246
Whalebone,WB_1a,11-25-10 20:30,20.222
Whalebone,WB_1a,11-25-10 21:00,20.222
Whalebone,WB_1a,11-25-10 21:30,20.198
Whalebone,WB_1a,11-25-10 22:00,20.222
Whalebone,WB_1a,11-25-10 22:30,20.126
Whalebone,WB_1a,11-25-10 23:00,20.079
Whalebone,WB_1a,11-25-10 23:30,20.103
Whalebone,WB_1a,11-26-10 0:00,20.103
Whalebone,WB_1a,11-26-10 0:30,20.103
Whalebone,WB_1a,11-26-10 1:00,20.079
Whalebone,WB_1a,11-26-10 1:30,20.055
Whalebone,WB_1a,11-26-10 2:00,20.031
Whalebone,WB_1a,11-26-10 2:30,20.007
Whalebone,WB_1a,11-26-10 3:00,20.007
Whalebone,WB_1a,11-26-10 3:30,19.984
Whalebone,WB_1a,11-26-10 4:00,20.007
Whalebone,WB_1a,11-26-10 4:30,19.96
Whalebone,WB_1a,11-26-10 5:00,19.96
Whalebone,WB_1a,11-26-10 5:30,19.96
Whalebone,WB_1a,11-26-10 6:00,19.96
Whalebone,WB_1a,11-26-10 6:30,19.936
Whalebone,WB_1a,11-26-10 7:00,19.96
Whalebone,WB_1a,11-26-10 7:30,19.936
Whalebone,WB_1a,11-26-10 8:00,19.912
Whalebone,WB_1a,11-26-10 8:30,19.912
Whalebone,WB_1a,11-26-10 9:00,19.888
Whalebone,WB_1a,11-26-10 9:30,19.984
Whalebone,WB_1a,11-26-10 10:00,19.984
Whalebone,WB_1a,11-26-10 10:30,20.007
Whalebone,WB_1a,11-26-10 11:00,20.103
Whalebone,WB_1a,11-26-10 11:30,20.174
Whalebone,WB_1a,11-26-10 12:00,20.246
Whalebone,WB_1a,11-26-10 12:30,20.317
Whalebone,WB_1a,11-26-10 13:00,20.412
Whalebone,WB_1a,11-26-10 13:30,20.484
Whalebone,WB_1a,11-26-10 14:00,20.579
Whalebone,WB_1a,11-26-10 14:30,20.698
Whalebone,WB_1a,11-26-10 15:00,20.77
Whalebone,WB_1a,11-26-10 15:30,20.793
Whalebone,WB_1a,11-26-10 16:00,20.793
Whalebone,WB_1a,11-26-10 16:30,20.793
Whalebone,WB_1a,11-26-10 17:00,20.77
Whalebone,WB_1a,11-26-10 17:30,20.722
Whalebone,WB_1a,11-26-10 18:00,20.674
Whalebone,WB_1a,11-26-10 18:30,20.603
Whalebone,WB_1a,11-26-10 19:00,20.579
Whalebone,WB_1a,11-26-10 19:30,20.555
Whalebone,WB_1a,11-26-10 20:00,20.555
Whalebone,WB_1a,11-26-10 20:30,20.531
Whalebone,WB_1a,11-26-10 21:00,20.531
Whalebone,WB_1a,11-26-10 21:30,20.531
Whalebone,WB_1a,11-26-10 22:00,20.507
Whalebone,WB_1a,11-26-10 22:30,20.507
Whalebone,WB_1a,11-26-10 23:00,20.507
Whalebone,WB_1a,11-26-10 23:30,20.507
Whalebone,WB_1a,11-27-10 0:00,20.484
Whalebone,WB_1a,11-27-10 0:30,20.484
Whalebone,WB_1a,11-27-10 1:00,20.436
Whalebone,WB_1a,11-27-10 1:30,20.436
Whalebone,WB_1a,11-27-10 2:00,20.412
Whalebone,WB_1a,11-27-10 2:30,20.388
Whalebone,WB_1a,11-27-10 3:00,20.388
Whalebone,WB_1a,11-27-10 3:30,20.388
Whalebone,WB_1a,11-27-10 4:00,20.365
Whalebone,WB_1a,11-27-10 4:30,20.341
Whalebone,WB_1a,11-27-10 5:00,20.341
Whalebone,WB_1a,11-27-10 5:30,20.365
Whalebone,WB_1a,11-27-10 6:00,20.388
Whalebone,WB_1a,11-27-10 6:30,20.412
Whalebone,WB_1a,11-27-10 7:00,20.388
Whalebone,WB_1a,11-27-10 7:30,20.365
Whalebone,WB_1a,11-27-10 8:00,20.341
Whalebone,WB_1a,11-27-10 8:30,20.341
Whalebone,WB_1a,11-27-10 9:00,20.341
Whalebone,WB_1a,11-27-10 9:30,20.341
Whalebone,WB_1a,11-27-10 10:00,20.341
Whalebone,WB_1a,11-27-10 10:30,20.365
Whalebone,WB_1a,11-27-10 11:00,20.388
Whalebone,WB_1a,11-27-10 11:30,20.388
Whalebone,WB_1a,11-27-10 12:00,20.412
Whalebone,WB_1a,11-27-10 12:30,20.222
Whalebone,WB_1a,11-27-10 13:00,20.246
Whalebone,WB_1a,11-27-10 13:30,20.269
Whalebone,WB_1a,11-27-10 14:00,20.317
Whalebone,WB_1a,11-27-10 14:30,20.293
Whalebone,WB_1a,11-27-10 15:00,20.293
Whalebone,WB_1a,11-27-10 15:30,20.269
Whalebone,WB_1a,11-27-10 16:00,20.269
Whalebone,WB_1a,11-27-10 16:30,20.269
Whalebone,WB_1a,11-27-10 17:00,20.269
Whalebone,WB_1a,11-27-10 17:30,20.269
Whalebone,WB_1a,11-27-10 18:00,20.198
Whalebone,WB_1a,11-27-10 18:30,20.174
Whalebone,WB_1a,11-27-10 19:00,20.174
Whalebone,WB_1a,11-27-10 19:30,20.198
Whalebone,WB_1a,11-27-10 20:00,20.174
Whalebone,WB_1a,11-27-10 20:30,20.198
Whalebone,WB_1a,11-27-10 21:00,20.198
Whalebone,WB_1a,11-27-10 21:30,20.198
Whalebone,WB_1a,11-27-10 22:00,20.198
Whalebone,WB_1a,11-27-10 22:30,20.174
Whalebone,WB_1a,11-27-10 23:00,20.15
Whalebone,WB_1a,11-27-10 23:30,20.15
Whalebone,WB_1a,11-28-10 0:00,20.15
Whalebone,WB_1a,11-28-10 0:30,20.15
Whalebone,WB_1a,11-28-10 1:00,20.15
Whalebone,WB_1a,11-28-10 1:30,20.15
Whalebone,WB_1a,11-28-10 2:00,20.15
Whalebone,WB_1a,11-28-10 2:30,20.15
Whalebone,WB_1a,11-28-10 3:00,20.15
Whalebone,WB_1a,11-28-10 3:30,20.174
Whalebone,WB_1a,11-28-10 4:00,20.15
Whalebone,WB_1a,11-28-10 4:30,20.174
Whalebone,WB_1a,11-28-10 5:00,20.174
Whalebone,WB_1a,11-28-10 5:30,20.198
Whalebone,WB_1a,11-28-10 6:00,20.222
Whalebone,WB_1a,11-28-10 6:30,20.246
Whalebone,WB_1a,11-28-10 7:00,20.269
Whalebone,WB_1a,11-28-10 7:30,20.269
Whalebone,WB_1a,11-28-10 8:00,20.269
Whalebone,WB_1a,11-28-10 8:30,20.222
Whalebone,WB_1a,11-28-10 9:00,20.222
Whalebone,WB_1a,11-28-10 9:30,20.222
Whalebone,WB_1a,11-28-10 10:00,20.222
Whalebone,WB_1a,11-28-10 10:30,20.198
Whalebone,WB_1a,11-28-10 11:00,20.222
Whalebone,WB_1a,11-28-10 11:30,20.222
Whalebone,WB_1a,11-28-10 12:00,20.246
Whalebone,WB_1a,11-28-10 12:30,20.246
Whalebone,WB_1a,11-28-10 13:00,20.246
Whalebone,WB_1a,11-28-10 13:30,20.269
Whalebone,WB_1a,11-28-10 14:00,20.293
Whalebone,WB_1a,11-28-10 14:30,20.317
Whalebone,WB_1a,11-28-10 15:00,20.341
Whalebone,WB_1a,11-28-10 15:30,20.341
Whalebone,WB_1a,11-28-10 16:00,20.365
Whalebone,WB_1a,11-28-10 16:30,20.341
Whalebone,WB_1a,11-28-10 17:00,20.341
Whalebone,WB_1a,11-28-10 17:30,20.341
Whalebone,WB_1a,11-28-10 18:00,20.317
Whalebone,WB_1a,11-28-10 18:30,20.293
Whalebone,WB_1a,11-28-10 19:00,20.269
Whalebone,WB_1a,11-28-10 19:30,20.246
Whalebone,WB_1a,11-28-10 20:00,20.198
Whalebone,WB_1a,11-28-10 20:30,20.198
Whalebone,WB_1a,11-28-10 21:00,20.174
Whalebone,WB_1a,11-28-10 21:30,20.15
Whalebone,WB_1a,11-28-10 22:00,20.103
Whalebone,WB_1a,11-28-10 22:30,20.126
Whalebone,WB_1a,11-28-10 23:00,20.15
Whalebone,WB_1a,11-28-10 23:30,20.15
Whalebone,WB_1a,11-29-10 0:00,20.126
Whalebone,WB_1a,11-29-10 0:30,20.103
Whalebone,WB_1a,11-29-10 1:00,20.103
