Mooring Name,Latitude,Longitude,Date,Time,SST_C,Salinity
HOG_REEF_64W_32N,32.457,-64.835,10/13/2017,21:17,26.588,36.599
HOG_REEF_64W_32N,32.457,-64.835,10/14/2017,0:17,26.466,36.624
HOG_REEF_64W_32N,32.457,-64.835,10/14/2017,3:17,26.337,36.72
HOG_REEF_64W_32N,32.457,-64.835,10/14/2017,6:17,26.219,36.722
HOG_REEF_64W_32N,32.457,-64.835,10/14/2017,9:17,26.176,36.724
HOG_REEF_64W_32N,32.457,-64.835,10/14/2017,12:17,26.123,36.734
HOG_REEF_64W_32N,32.457,-64.835,10/14/2017,15:17,26.203,36.727
HOG_REEF_64W_32N,32.457,-64.835,10/14/2017,18:17,26.317,36.71
HOG_REEF_64W_32N,32.457,-64.835,10/14/2017,21:17,26.356,36.71
HOG_REEF_64W_32N,32.457,-64.835,10/15/2017,0:17,26.22,36.71
HOG_REEF_64W_32N,32.457,-64.835,10/15/2017,3:17,26.167,36.71
HOG_REEF_64W_32N,32.457,-64.835,10/15/2017,6:17,26.102,36.713
HOG_REEF_64W_32N,32.457,-64.835,10/15/2017,9:17,26.026,36.713
HOG_REEF_64W_32N,32.457,-64.835,10/15/2017,12:17,25.952,36.713
HOG_REEF_64W_32N,32.457,-64.835,10/15/2017,15:17,26.139,36.715
HOG_REEF_64W_32N,32.457,-64.835,10/15/2017,18:17,26.277,36.717
HOG_REEF_64W_32N,32.457,-64.835,10/15/2017,21:17,26.234,36.706
HOG_REEF_64W_32N,32.457,-64.835,10/16/2017,0:17,26.157,36.706
HOG_REEF_64W_32N,32.457,-64.835,10/16/2017,3:17,26.052,36.591
HOG_REEF_64W_32N,32.457,-64.835,10/16/2017,6:17,26.033,36.677
HOG_REEF_64W_32N,32.457,-64.835,10/16/2017,9:17,26.337,36.566
HOG_REEF_64W_32N,32.457,-64.835,10/16/2017,12:17,26.296,36.587
HOG_REEF_64W_32N,32.457,-64.835,10/16/2017,15:17,26.412,36.578
HOG_REEF_64W_32N,32.457,-64.835,10/16/2017,18:17,26.456,36.59
HOG_REEF_64W_32N,32.457,-64.835,10/16/2017,21:17,26.466,36.583
HOG_REEF_64W_32N,32.457,-64.835,10/17/2017,0:17,26.466,36.571
HOG_REEF_64W_32N,32.457,-64.835,10/17/2017,3:17,26.4,36.582
HOG_REEF_64W_32N,32.457,-64.835,10/17/2017,6:17,26.371,36.579
HOG_REEF_64W_32N,32.457,-64.835,10/17/2017,9:17,26.318,36.577
HOG_REEF_64W_32N,32.457,-64.835,10/17/2017,12:17,26.238,36.583
HOG_REEF_64W_32N,32.457,-64.835,10/17/2017,15:17,26.229,36.559
HOG_REEF_64W_32N,32.457,-64.835,10/17/2017,18:17,26.392,36.554
HOG_REEF_64W_32N,32.457,-64.835,10/17/2017,21:17,26.427,36.459
HOG_REEF_64W_32N,32.457,-64.835,10/18/2017,0:17,26.382,36.427
HOG_REEF_64W_32N,32.457,-64.835,10/18/2017,3:17,26.355,36.418
HOG_REEF_64W_32N,32.457,-64.835,10/18/2017,6:17,26.293,36.483
HOG_REEF_64W_32N,32.457,-64.835,10/18/2017,9:17,26.219,36.495
HOG_REEF_64W_32N,32.457,-64.835,10/18/2017,12:17,26.113,36.499
HOG_REEF_64W_32N,32.457,-64.835,10/18/2017,15:17,26.055,36.561
HOG_REEF_64W_32N,32.457,-64.835,10/18/2017,18:17,26.074,36.595
HOG_REEF_64W_32N,32.457,-64.835,10/18/2017,21:17,26.095,36.571
HOG_REEF_64W_32N,32.457,-64.835,10/19/2017,0:17,26.115,36.522
HOG_REEF_64W_32N,32.457,-64.835,10/19/2017,3:17,26.056,36.5
HOG_REEF_64W_32N,32.457,-64.835,10/19/2017,6:17,26.01,36.495
HOG_REEF_64W_32N,32.457,-64.835,10/19/2017,9:17,25.929,36.482
HOG_REEF_64W_32N,32.457,-64.835,10/19/2017,12:17,25.803,36.519
HOG_REEF_64W_32N,32.457,-64.835,10/19/2017,15:17,25.721,36.561
HOG_REEF_64W_32N,32.457,-64.835,10/19/2017,18:17,25.75,36.532
HOG_REEF_64W_32N,32.457,-64.835,10/19/2017,21:17,25.776,36.494
HOG_REEF_64W_32N,32.457,-64.835,10/20/2017,0:17,25.75,36.449
HOG_REEF_64W_32N,32.457,-64.835,10/20/2017,3:17,25.621,36.519
HOG_REEF_64W_32N,32.457,-64.835,10/20/2017,6:17,25.599,36.449
HOG_REEF_64W_32N,32.457,-64.835,10/20/2017,9:17,25.61,36.516
HOG_REEF_64W_32N,32.457,-64.835,10/20/2017,12:17,25.557,36.501
HOG_REEF_64W_32N,32.457,-64.835,10/20/2017,15:17,25.629,36.439
HOG_REEF_64W_32N,32.457,-64.835,10/20/2017,18:17,25.851,36.429
HOG_REEF_64W_32N,32.457,-64.835,10/20/2017,21:17,25.973,36.452
HOG_REEF_64W_32N,32.457,-64.835,10/21/2017,0:17,25.939,36.469
HOG_REEF_64W_32N,32.457,-64.835,10/21/2017,3:17,25.735,36.43
HOG_REEF_64W_32N,32.457,-64.835,10/21/2017,6:17,25.513,36.461
HOG_REEF_64W_32N,32.457,-64.835,10/21/2017,9:17,25.437,36.468
HOG_REEF_64W_32N,32.457,-64.835,10/21/2017,12:17,25.397,36.459
HOG_REEF_64W_32N,32.457,-64.835,10/21/2017,15:17,25.731,36.464
HOG_REEF_64W_32N,32.457,-64.835,10/21/2017,18:17,26.049,36.518
HOG_REEF_64W_32N,32.457,-64.835,10/21/2017,21:17,25.877,36.484
HOG_REEF_64W_32N,32.457,-64.835,10/22/2017,0:17,25.942,36.501
HOG_REEF_64W_32N,32.457,-64.835,10/22/2017,3:17,25.671,36.475
HOG_REEF_64W_32N,32.457,-64.835,10/22/2017,6:17,25.491,36.486
HOG_REEF_64W_32N,32.457,-64.835,10/22/2017,9:17,25.505,36.483
HOG_REEF_64W_32N,32.457,-64.835,10/22/2017,12:17,25.749,36.523
HOG_REEF_64W_32N,32.457,-64.835,10/22/2017,15:17,25.88,36.518
HOG_REEF_64W_32N,32.457,-64.835,10/22/2017,18:17,25.981,36.523
HOG_REEF_64W_32N,32.457,-64.835,10/22/2017,21:17,25.683,36.497
HOG_REEF_64W_32N,32.457,-64.835,10/23/2017,0:17,25.509,36.496
HOG_REEF_64W_32N,32.457,-64.835,10/23/2017,3:17,25.424,36.518
HOG_REEF_64W_32N,32.457,-64.835,10/23/2017,6:17,25.402,36.486
HOG_REEF_64W_32N,32.457,-64.835,10/23/2017,9:17,25.299,36.498
HOG_REEF_64W_32N,32.457,-64.835,10/23/2017,12:17,25.209,36.486
