Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST_C,Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) uatm,fCO2 Air (sat) uatm,dfCO2,pCO2_SW_uatm,pCO2 Air (sat) uatm,dpCO2
HOG_REEF_64W_32N,32.457,-64.835,10/16/2014,12:17,495.7,2,7.32,391.5,2,6.99,1018,25.4,96.94,25.479,36.363,499.4,394.2,484.4,382.4,102,486,383.7,102.3
HOG_REEF_64W_32N,32.457,-64.835,10/16/2014,15:17,477,2,7.34,391,2,7.08,1017.4,25.6,97.53,25.498,36.375,480.6,393.8,465.9,381.7,84.1,467.4,383,84.4
HOG_REEF_64W_32N,32.457,-64.835,10/16/2014,18:17,466.7,2,7.4,391.1,2,7.11,1015,26,98.41,25.552,36.281,470.2,393.9,454.7,380.9,73.8,456.1,382.1,74
HOG_REEF_64W_32N,32.457,-64.835,10/16/2014,21:17,453,2,7.23,391.3,2,6.92,1014.5,26.2,99.59,25.562,36.312,456.3,394,441,380.8,60.2,442.4,382,60.4
HOG_REEF_64W_32N,32.457,-64.835,10/17/2014,0:17,452,2,7.38,391.4,2,6.99,1014.4,26.2,99.42,25.68,36.407,455.4,394.2,440,380.9,59.2,441.4,382.1,59.3
HOG_REEF_64W_32N,32.457,-64.835,10/17/2014,3:17,455.4,2,8.87,391.5,2,8.51,1013.2,26.1,99.13,25.628,36.399,459.5,394.9,443.4,381.1,62.3,444.8,382.3,62.5
HOG_REEF_64W_32N,32.457,-64.835,10/17/2014,6:17,458.7,2,8.83,391.6,2,8.48,1010.6,26,98.84,25.588,36.396,462.8,395,445.5,380.2,65.3,446.9,381.4,65.5
HOG_REEF_64W_32N,32.457,-64.835,10/17/2014,9:17,480,2,8.88,391.5,2,8.54,1008.6,26,98.15,25.477,36.361,484.3,394.9,465.3,379.5,85.9,466.8,380.7,86.1
HOG_REEF_64W_32N,32.457,-64.835,10/17/2014,12:17,480.8,2,9.06,391.5,2,8.73,1008.7,26,97.67,25.442,36.376,485.2,394.9,466.3,379.5,86.8,467.8,380.7,87.1
HOG_REEF_64W_32N,32.457,-64.835,10/17/2014,15:17,458.6,2,9.03,391.5,2,8.69,1007,26,98.22,25.482,36.38,462.8,394.9,443.9,378.8,65.1,445.3,380,65.3
HOG_REEF_64W_32N,32.457,-64.835,10/17/2014,18:17,450.6,2,8.94,391.5,2,8.66,1000.5,26.1,98.66,25.535,36.364,454.7,394.9,433.3,376.3,57,434.6,377.5,57.2
HOG_REEF_64W_32N,32.457,-64.835,10/17/2014,21:17,455.1,2,9.38,391.7,2,9.17,988.5,26.2,99.51,25.503,36.247,459.4,395.4,432.4,372,60.3,433.7,373.2,60.5
HOG_REEF_64W_32N,32.457,-64.835,10/18/2014,0:17,408.3,2,10.04,391.8,2,9.87,958.5,26.3,100.1,25.471,35.996,412.5,395.7,376.1,360.8,15.3,377.2,361.9,15.3
HOG_REEF_64W_32N,32.457,-64.835,10/18/2014,3:17,414.7,2,9.72,391.4,2,9.46,975.5,26.3,99.91,25.368,35.87,418.7,395.1,388.8,366.9,21.9,390,368,22
HOG_REEF_64W_32N,32.457,-64.835,10/18/2014,6:17,409.5,2,9.07,391.4,2,8.88,998.6,26.1,99.95,25.299,36.291,413.2,394.9,393.1,375.7,17.4,394.3,376.8,17.5
HOG_REEF_64W_32N,32.457,-64.835,10/18/2014,9:17,407.9,2,9.17,391.4,2,8.92,1004.1,26,99.96,25.256,36.275,411.7,394.9,393.9,377.8,16.1,395.2,379,16.1
HOG_REEF_64W_32N,32.457,-64.835,10/18/2014,12:17,411.4,2,9.4,392.4,2,9.13,1008.2,26,99.95,25.015,36.277,415.3,396,399.3,380.7,18.6,400.6,381.9,18.6
HOG_REEF_64W_32N,32.457,-64.835,10/18/2014,15:17,413,2,9.63,393,2,9.31,1010,26.1,99.96,25.116,36.277,417,396.6,401.5,381.9,19.6,402.8,383.1,19.7
HOG_REEF_64W_32N,32.457,-64.835,10/18/2014,18:17,409.9,2,9.31,394.1,2,9.04,1010.1,26.6,99.99,25.212,36.286,413.8,397.7,398.4,383,15.4,399.7,384.2,15.5
HOG_REEF_64W_32N,32.457,-64.835,10/18/2014,21:17,409.6,2,9.32,396.1,2,8.83,1010.9,26.6,99.96,25.318,36.29,413.4,399.7,398.3,385.1,13.3,399.6,386.3,13.3
HOG_REEF_64W_32N,32.457,-64.835,10/19/2014,0:17,419,2,8.84,396.8,2,8.25,1012.7,26.3,99.9,25.362,36.28,422.7,400.1,407.9,386.2,21.8,409.2,387.4,21.8
HOG_REEF_64W_32N,32.457,-64.835,10/19/2014,3:17,419,2,8.65,396.5,2,8.09,1013.1,25.9,99.92,25.332,36.285,422.6,399.7,408.1,385.9,22.1,409.4,387.2,22.2
HOG_REEF_64W_32N,32.457,-64.835,10/19/2014,6:17,417.7,2,8.53,396.8,2,7.95,1012.6,25.5,99.9,24.619,36.202,421.3,400,407.1,386.5,20.7,408.4,387.7,20.7
HOG_REEF_64W_32N,32.457,-64.835,10/19/2014,9:17,422,2,8.4,399.4,2,7.83,1012.4,25.2,99.89,24.54,36.195,425.6,402.5,411.3,388.9,22.3,412.6,390.2,22.4
HOG_REEF_64W_32N,32.457,-64.835,10/19/2014,12:17,417.5,2,9,396,2,8.76,1013.8,25.1,99.99,24.516,36.204,421.3,399.5,407.7,386.6,21.1,409,387.9,21.2
HOG_REEF_64W_32N,32.457,-64.835,10/19/2014,15:17,416.4,2,9.35,394.3,2,9.04,1013.9,26.2,99.93,24.645,36.198,420.3,397.9,406.6,385,21.6,408,386.2,21.7
HOG_REEF_64W_32N,32.457,-64.835,10/19/2014,18:17,415,2,7.65,396.2,2,6.88,1012.3,27.3,99.9,24.825,36.225,418.2,398.9,403.9,385.2,18.6,405.1,386.5,18.7
HOG_REEF_64W_32N,32.457,-64.835,10/19/2014,21:17,410.8,2,8.86,395.3,2,8.16,1012.1,27.3,99.91,25.022,36.225,414.5,398.5,400,384.6,15.4,401.3,385.8,15.5
HOG_REEF_64W_32N,32.457,-64.835,10/20/2014,0:17,407.3,2,8.99,394.5,2,8.36,1013.1,26.6,99.9,24.946,36.154,411,397.9,397.1,384.4,12.7,398.4,385.6,12.7
HOG_REEF_64W_32N,32.457,-64.835,10/20/2014,3:17,408,2,8.4,394.1,2,7.93,1013.5,26.1,99.92,24.617,36.314,411.5,397.3,398,384.3,13.7,399.3,385.5,13.8
HOG_REEF_64W_32N,32.457,-64.835,10/20/2014,6:17,409.4,2,8.61,395.5,2,8.05,1013.7,25.7,99.92,24.688,36.398,413,398.7,399.5,385.6,13.8,400.7,386.9,13.9
HOG_REEF_64W_32N,32.457,-64.835,10/20/2014,9:17,405.8,2,7.91,395.1,2,7.27,1014.9,25.2,99.94,24.678,36.414,409.1,398,396.1,385.5,10.7,397.4,386.7,10.7
HOG_REEF_64W_32N,32.457,-64.835,10/20/2014,12:17,409.1,2,8.74,394.9,2,7.96,1017.3,24.6,99.84,24.577,36.419,412.7,398.1,400.7,386.5,14.2,402,387.8,14.2
HOG_REEF_64W_32N,32.457,-64.835,10/20/2014,15:17,416,2,8.71,395.2,2,7.46,1018.3,25.1,99.81,24.614,36.407,419.7,398.2,407.9,387,20.9,409.2,388.2,21
HOG_REEF_64W_32N,32.457,-64.835,10/20/2014,18:17,419.5,2,8.31,394.6,2,7.02,1017.1,26.6,99.79,24.698,36.368,423,397.4,410.5,385.7,24.8,411.9,386.9,24.9
HOG_REEF_64W_32N,32.457,-64.835,10/20/2014,21:17,410,2,8.54,394.9,2,7.09,1017.5,27,99.83,24.737,36.401,413.6,397.7,401.5,386.2,15.4,402.8,387.4,15.4
HOG_REEF_64W_32N,32.457,-64.835,10/21/2014,0:17,413,2,8.48,395.5,2,7.4,1018.6,26.1,99.86,24.716,36.303,416.5,398.5,404.8,387.3,17.5,406.2,388.5,17.6
HOG_REEF_64W_32N,32.457,-64.835,10/21/2014,3:17,424.2,2,8.13,395.6,2,7.25,1018.4,25.2,99.83,24.603,36.311,427.7,398.5,415.7,387.4,28.3,417.1,388.7,28.4
HOG_REEF_64W_32N,32.457,-64.835,10/21/2014,6:17,426.5,2,7.95,396.1,2,7.07,1017.8,24.7,99.84,24.629,36.327,429.9,399,417.6,387.5,30.1,418.9,388.8,30.1
HOG_REEF_64W_32N,32.457,-64.835,10/21/2014,9:17,420.8,2,7.56,396.1,2,6.74,1017.7,24.3,99.91,24.225,36.381,424,398.8,412.2,387.6,24.6,413.5,388.9,24.6
HOG_REEF_64W_32N,32.457,-64.835,10/21/2014,12:17,426.3,2,8.46,395.3,2,7.91,1018.5,24,99.95,24.247,36.377,430,398.4,418.2,387.6,30.7,419.6,388.8,30.8
HOG_REEF_64W_32N,32.457,-64.835,10/21/2014,15:17,426.1,2,8.93,393.7,2,8.62,1018.7,25.3,99.94,24.501,36.363,430,397.2,418.2,386.2,31.9,419.5,387.5,32
HOG_REEF_64W_32N,32.457,-64.835,10/21/2014,18:17,432.1,2,8.09,396.3,2,6.71,1016.8,27,99.8,24.743,36.338,435.6,399,422.7,387.1,35.5,424,388.4,35.6
HOG_REEF_64W_32N,32.457,-64.835,10/21/2014,21:17,416.3,2,8.46,395,2,7.3,1017,27.6,99.87,24.664,36.354,419.9,397.9,407.6,386.2,21.3,408.9,387.5,21.4
HOG_REEF_64W_32N,32.457,-64.835,10/22/2014,0:17,412.8,2,8.28,395,2,7.46,1017.3,26.7,99.91,24.523,36.363,416.2,398,404.2,386.5,17.7,405.5,387.7,17.7
HOG_REEF_64W_32N,32.457,-64.835,10/22/2014,3:17,410.9,2,8.34,395.3,2,7.61,1017.2,25.8,99.9,24.499,36.351,414.3,398.3,402.3,386.7,15.6,403.6,388,15.6
HOG_REEF_64W_32N,32.457,-64.835,10/22/2014,6:17,414.3,2,8.41,394.8,2,7.75,1015.3,25.4,99.89,24.326,36.367,417.9,397.9,405.1,385.8,19.3,406.4,387,19.4
HOG_REEF_64W_32N,32.457,-64.835,10/22/2014,9:17,414.4,2,8.4,394.7,2,7.81,1014.5,25.2,99.91,24.309,36.368,418,397.8,404.9,385.4,19.5,406.2,386.6,19.6
HOG_REEF_64W_32N,32.457,-64.835,10/22/2014,12:17,416.5,2,8.68,394.2,2,8.16,1015.8,25.2,99.9,24.282,36.378,420.1,397.4,407.5,385.5,22,408.8,386.8,22.1
HOG_REEF_64W_32N,32.457,-64.835,10/22/2014,15:17,418.5,2,9.15,393,2,8.56,1015.6,25.5,99.9,24.372,36.355,422.3,396.4,409.5,384.4,25.1,410.8,385.6,25.2
HOG_REEF_64W_32N,32.457,-64.835,10/22/2014,18:17,413.9,2,8.69,393.4,2,8.02,1014,26,99.9,24.475,36.336,417.6,396.6,404.2,383.9,20.3,405.5,385.1,20.4
HOG_REEF_64W_32N,32.457,-64.835,10/22/2014,21:17,411.4,2,8.53,393.5,2,7.84,1013,26,99.88,24.329,36.38,414.9,396.6,401.3,383.6,17.7,402.6,384.9,17.7
