Mooring Name,Latitude,Longitude,Date,Time,SST_C,Salinity
CRESCENT_64W_32N,32.401,-64.798,10/9/2017,9:17,25.96,36.69
CRESCENT_64W_32N,32.401,-64.798,10/9/2017,12:17,25.91,36.69
CRESCENT_64W_32N,32.401,-64.798,10/9/2017,15:17,26.04,36.7
CRESCENT_64W_32N,32.401,-64.798,10/9/2017,18:17,26.27,36.67
CRESCENT_64W_32N,32.401,-64.798,10/9/2017,21:17,26.28,36.66
CRESCENT_64W_32N,32.401,-64.798,10/10/2017,0:17,26.15,36.66
CRESCENT_64W_32N,32.401,-64.798,10/10/2017,3:17,26.05,36.64
CRESCENT_64W_32N,32.401,-64.798,10/10/2017,6:17,26.01,36.65
CRESCENT_64W_32N,32.401,-64.798,10/10/2017,9:17,25.95,36.66
CRESCENT_64W_32N,32.401,-64.798,10/10/2017,12:17,25.95,36.67
CRESCENT_64W_32N,32.401,-64.798,10/10/2017,15:17,26.09,36.66
CRESCENT_64W_32N,32.401,-64.798,10/10/2017,18:17,26.34,36.65
CRESCENT_64W_32N,32.401,-64.798,10/10/2017,21:17,26.31,36.66
CRESCENT_64W_32N,32.401,-64.798,10/11/2017,0:17,26.07,36.67
CRESCENT_64W_32N,32.401,-64.798,10/11/2017,3:17,25.98,36.68
CRESCENT_64W_32N,32.401,-64.798,10/11/2017,6:17,25.86,36.69
CRESCENT_64W_32N,32.401,-64.798,10/11/2017,9:17,25.89,36.68
CRESCENT_64W_32N,32.401,-64.798,10/11/2017,12:17,25.93,36.69
CRESCENT_64W_32N,32.401,-64.798,10/11/2017,15:17,26.15,36.66
CRESCENT_64W_32N,32.401,-64.798,10/11/2017,18:17,26.41,36.66
CRESCENT_64W_32N,32.401,-64.798,10/11/2017,21:17,26.41,36.68
CRESCENT_64W_32N,32.401,-64.798,10/12/2017,0:17,26.12,36.68
CRESCENT_64W_32N,32.401,-64.798,10/12/2017,3:17,26.12,36.68
CRESCENT_64W_32N,32.401,-64.798,10/12/2017,6:17,26.04,36.67
CRESCENT_64W_32N,32.401,-64.798,10/12/2017,9:17,25.96,36.67
CRESCENT_64W_32N,32.401,-64.798,10/12/2017,12:17,26.02,36.67
CRESCENT_64W_32N,32.401,-64.798,10/12/2017,15:17,26.23,36.69
CRESCENT_64W_32N,32.401,-64.798,10/12/2017,18:17,26.64,36.67
CRESCENT_64W_32N,32.401,-64.798,10/12/2017,21:17,26.64,36.66
CRESCENT_64W_32N,32.401,-64.798,10/13/2017,0:17,26.28,36.67
CRESCENT_64W_32N,32.401,-64.798,10/13/2017,3:17,26.19,36.68
CRESCENT_64W_32N,32.401,-64.798,10/13/2017,6:17,26.08,36.67
CRESCENT_64W_32N,32.401,-64.798,10/13/2017,9:17,26.08,36.67
CRESCENT_64W_32N,32.401,-64.798,10/13/2017,12:17,26.07,36.67
CRESCENT_64W_32N,32.401,-64.798,10/13/2017,15:17,26.17,36.68
CRESCENT_64W_32N,32.401,-64.798,10/13/2017,18:17,26.45,36.68
CRESCENT_64W_32N,32.401,-64.798,10/13/2017,21:17,26.45,36.69
CRESCENT_64W_32N,32.401,-64.798,10/14/2017,0:17,26.24,36.69
CRESCENT_64W_32N,32.401,-64.798,10/14/2017,3:17,26.17,36.69
CRESCENT_64W_32N,32.401,-64.798,10/14/2017,6:17,26.14,36.68
CRESCENT_64W_32N,32.401,-64.798,10/14/2017,9:17,26.02,36.67
CRESCENT_64W_32N,32.401,-64.798,10/14/2017,12:17,26.08,36.67
CRESCENT_64W_32N,32.401,-64.798,10/14/2017,15:17,26.06,36.67
CRESCENT_64W_32N,32.401,-64.798,10/14/2017,18:17,26.18,36.66
CRESCENT_64W_32N,32.401,-64.798,10/14/2017,21:17,26.19,36.66
CRESCENT_64W_32N,32.401,-64.798,10/15/2017,0:17,26.12,36.65
CRESCENT_64W_32N,32.401,-64.798,10/15/2017,3:17,26.12,36.65
CRESCENT_64W_32N,32.401,-64.798,10/15/2017,6:17,26.15,36.62
CRESCENT_64W_32N,32.401,-64.798,10/15/2017,9:17,26.11,36.63
CRESCENT_64W_32N,32.401,-64.798,10/15/2017,12:17,26.07,36.64
CRESCENT_64W_32N,32.401,-64.798,10/15/2017,15:17,26.17,36.63
CRESCENT_64W_32N,32.401,-64.798,10/15/2017,18:17,26.27,36.6
CRESCENT_64W_32N,32.401,-64.798,10/15/2017,21:17,26.3,36.61
CRESCENT_64W_32N,32.401,-64.798,10/16/2017,0:17,26.25,36.6
CRESCENT_64W_32N,32.401,-64.798,10/16/2017,3:17,26.28,36.59
CRESCENT_64W_32N,32.401,-64.798,10/16/2017,6:17,26.23,36.6
CRESCENT_64W_32N,32.401,-64.798,10/16/2017,9:17,26.15,36.59
CRESCENT_64W_32N,32.401,-64.798,10/16/2017,12:17,26.18,36.59
CRESCENT_64W_32N,32.401,-64.798,10/16/2017,15:17,26.35,36.59
CRESCENT_64W_32N,32.401,-64.798,10/16/2017,18:17,26.29,36.61
CRESCENT_64W_32N,32.401,-64.798,10/16/2017,21:17,26.3,36.6
CRESCENT_64W_32N,32.401,-64.798,10/17/2017,0:17,26.33,36.58
CRESCENT_64W_32N,32.401,-64.798,10/17/2017,3:17,26.27,36.57
CRESCENT_64W_32N,32.401,-64.798,10/17/2017,6:17,26.21,36.62
CRESCENT_64W_32N,32.401,-64.798,10/17/2017,9:17,26.15,36.56
CRESCENT_64W_32N,32.401,-64.798,10/17/2017,12:17,26.12,36.57
CRESCENT_64W_32N,32.401,-64.798,10/17/2017,15:17,26.11,36.56
CRESCENT_64W_32N,32.401,-64.798,10/17/2017,18:17,26.18,36.58
CRESCENT_64W_32N,32.401,-64.798,10/17/2017,21:17,26.12,36.54
CRESCENT_64W_32N,32.401,-64.798,10/18/2017,0:17,26.06,36.5
CRESCENT_64W_32N,32.401,-64.798,10/18/2017,3:17,25.97,36.55
CRESCENT_64W_32N,32.401,-64.798,10/18/2017,6:17,25.99,36.58
CRESCENT_64W_32N,32.401,-64.798,10/18/2017,9:17,25.96,36.59
CRESCENT_64W_32N,32.401,-64.798,10/18/2017,12:17,25.92,36.59
CRESCENT_64W_32N,32.401,-64.798,10/18/2017,15:17,26.02,36.57
CRESCENT_64W_32N,32.401,-64.798,10/18/2017,18:17,26.02,36.56
CRESCENT_64W_32N,32.401,-64.798,10/18/2017,21:17,26,36.57
CRESCENT_64W_32N,32.401,-64.798,10/19/2017,0:17,25.95,36.58
CRESCENT_64W_32N,32.401,-64.798,10/19/2017,3:17,25.89,36.6
CRESCENT_64W_32N,32.401,-64.798,10/19/2017,6:17,25.82,36.62
CRESCENT_64W_32N,32.401,-64.798,10/19/2017,9:17,25.83,36.6
CRESCENT_64W_32N,32.401,-64.798,10/19/2017,12:17,25.79,36.6
CRESCENT_64W_32N,32.401,-64.798,10/19/2017,15:17,25.74,36.6
CRESCENT_64W_32N,32.401,-64.798,10/19/2017,18:17,25.78,36.6
CRESCENT_64W_32N,32.401,-64.798,10/19/2017,21:17,25.75,36.59
CRESCENT_64W_32N,32.401,-64.798,10/20/2017,0:17,25.72,36.58
CRESCENT_64W_32N,32.401,-64.798,10/20/2017,3:17,25.69,36.43
CRESCENT_64W_32N,32.401,-64.798,10/20/2017,6:17,25.55,36.19
CRESCENT_64W_32N,32.401,-64.798,10/20/2017,9:17,25.66,36.45
CRESCENT_64W_32N,32.401,-64.798,10/20/2017,12:17,25.58,36.45
CRESCENT_64W_32N,32.401,-64.798,10/20/2017,15:17,25.67,36.47
CRESCENT_64W_32N,32.401,-64.798,10/20/2017,18:17,25.7,36.47
CRESCENT_64W_32N,32.401,-64.798,10/20/2017,21:17,25.65,36.48
CRESCENT_64W_32N,32.401,-64.798,10/21/2017,0:17,25.63,36.48
CRESCENT_64W_32N,32.401,-64.798,10/21/2017,3:17,25.6,36.48
CRESCENT_64W_32N,32.401,-64.798,10/21/2017,6:17,25.55,36.48
CRESCENT_64W_32N,32.401,-64.798,10/21/2017,9:17,25.52,36.48
CRESCENT_64W_32N,32.401,-64.798,10/21/2017,12:17,25.49,36.48
CRESCENT_64W_32N,32.401,-64.798,10/21/2017,15:17,25.62,36.49
CRESCENT_64W_32N,32.401,-64.798,10/21/2017,18:17,25.81,36.49
CRESCENT_64W_32N,32.401,-64.798,10/21/2017,21:17,25.68,36.49
CRESCENT_64W_32N,32.401,-64.798,10/22/2017,0:17,25.65,36.49
CRESCENT_64W_32N,32.401,-64.798,10/22/2017,3:17,25.53,36.49
CRESCENT_64W_32N,32.401,-64.798,10/22/2017,6:17,25.47,36.49
CRESCENT_64W_32N,32.401,-64.798,10/22/2017,9:17,25.5,36.5
CRESCENT_64W_32N,32.401,-64.798,10/22/2017,12:17,25.48,36.51
CRESCENT_64W_32N,32.401,-64.798,10/22/2017,15:17,25.61,36.5
CRESCENT_64W_32N,32.401,-64.798,10/22/2017,18:17,25.8,36.51
CRESCENT_64W_32N,32.401,-64.798,10/22/2017,21:17,25.72,36.49
CRESCENT_64W_32N,32.401,-64.798,10/23/2017,0:17,25.63,36.49
CRESCENT_64W_32N,32.401,-64.798,10/23/2017,3:17,25.54,36.49
CRESCENT_64W_32N,32.401,-64.798,10/23/2017,6:17,25.54,36.48
CRESCENT_64W_32N,32.401,-64.798,10/23/2017,9:17,25.48,36.49
CRESCENT_64W_32N,32.401,-64.798,10/23/2017,12:17,25.45,36.49
CRESCENT_64W_32N,32.401,-64.798,10/23/2017,15:17,25.48,36.48
CRESCENT_64W_32N,32.401,-64.798,10/23/2017,18:17,25.53,36.47
CRESCENT_64W_32N,32.401,-64.798,10/23/2017,21:17,25.53,36.46
CRESCENT_64W_32N,32.401,-64.798,10/24/2017,0:17,25.52,36.45
CRESCENT_64W_32N,32.401,-64.798,10/24/2017,3:17,25.44,36.45
CRESCENT_64W_32N,32.401,-64.798,10/24/2017,6:17,25.34,36.45
CRESCENT_64W_32N,32.401,-64.798,10/24/2017,9:17,25.31,36.45
CRESCENT_64W_32N,32.401,-64.798,10/24/2017,12:17,25.28,36.46
CRESCENT_64W_32N,32.401,-64.798,10/24/2017,15:17,25.22,36.45
CRESCENT_64W_32N,32.401,-64.798,10/24/2017,18:17,25.35,36.44
CRESCENT_64W_32N,32.401,-64.798,10/24/2017,21:17,25.29,36.45
CRESCENT_64W_32N,32.401,-64.798,10/25/2017,0:17,25.28,36.45
CRESCENT_64W_32N,32.401,-64.798,10/25/2017,3:17,25.21,36.46
CRESCENT_64W_32N,32.401,-64.798,10/25/2017,6:17,25.18,36.47
CRESCENT_64W_32N,32.401,-64.798,10/25/2017,9:17,25.03,36.47
CRESCENT_64W_32N,32.401,-64.798,10/25/2017,12:17,25.07,36.46
CRESCENT_64W_32N,32.401,-64.798,10/25/2017,15:17,25.13,36.46
CRESCENT_64W_32N,32.401,-64.798,10/25/2017,18:17,25.27,36.48
CRESCENT_64W_32N,32.401,-64.798,10/25/2017,21:17,25.21,36.49
CRESCENT_64W_32N,32.401,-64.798,10/26/2017,0:17,25.07,36.5
CRESCENT_64W_32N,32.401,-64.798,10/26/2017,3:17,24.98,36.5
CRESCENT_64W_32N,32.401,-64.798,10/26/2017,6:17,24.9,36.47
CRESCENT_64W_32N,32.401,-64.798,10/26/2017,9:17,24.85,36.46
CRESCENT_64W_32N,32.401,-64.798,10/26/2017,12:17,24.89,36.48
CRESCENT_64W_32N,32.401,-64.798,10/26/2017,15:17,25.05,36.49
CRESCENT_64W_32N,32.401,-64.798,10/26/2017,18:17,25.06,36.48
CRESCENT_64W_32N,32.401,-64.798,10/26/2017,21:17,25.05,36.48
CRESCENT_64W_32N,32.401,-64.798,10/27/2017,0:17,25.02,36.49
CRESCENT_64W_32N,32.401,-64.798,10/27/2017,3:17,24.98,36.48
CRESCENT_64W_32N,32.401,-64.798,10/27/2017,6:17,24.95,36.48
CRESCENT_64W_32N,32.401,-64.798,10/27/2017,9:17,24.9,36.47
CRESCENT_64W_32N,32.401,-64.798,10/27/2017,12:17,24.92,36.48
CRESCENT_64W_32N,32.401,-64.798,10/27/2017,15:17,24.99,36.48
CRESCENT_64W_32N,32.401,-64.798,10/27/2017,18:17,25.02,36.48
CRESCENT_64W_32N,32.401,-64.798,10/27/2017,21:17,24.99,36.48
CRESCENT_64W_32N,32.401,-64.798,10/28/2017,0:17,24.9,36.49
CRESCENT_64W_32N,32.401,-64.798,10/28/2017,3:17,24.81,36.5
CRESCENT_64W_32N,32.401,-64.798,10/28/2017,6:17,24.75,36.5
CRESCENT_64W_32N,32.401,-64.798,10/28/2017,9:17,24.72,36.49
CRESCENT_64W_32N,32.401,-64.798,10/28/2017,12:17,24.68,36.49
CRESCENT_64W_32N,32.401,-64.798,10/28/2017,15:17,24.76,36.5
CRESCENT_64W_32N,32.401,-64.798,10/28/2017,18:17,24.8,36.5
CRESCENT_64W_32N,32.401,-64.798,10/28/2017,21:17,24.76,36.5
CRESCENT_64W_32N,32.401,-64.798,10/29/2017,0:17,24.71,36.5
CRESCENT_64W_32N,32.401,-64.798,10/29/2017,3:17,24.66,36.5
CRESCENT_64W_32N,32.401,-64.798,10/29/2017,6:17,24.51,36.51
CRESCENT_64W_32N,32.401,-64.798,10/29/2017,9:17,24.5,36.51
CRESCENT_64W_32N,32.401,-64.798,10/29/2017,12:17,24.5,36.5
CRESCENT_64W_32N,32.401,-64.798,10/29/2017,15:17,24.54,36.51
CRESCENT_64W_32N,32.401,-64.798,10/29/2017,18:17,24.68,36.52
CRESCENT_64W_32N,32.401,-64.798,10/29/2017,21:17,24.63,36.52
CRESCENT_64W_32N,32.401,-64.798,10/30/2017,0:17,24.45,36.52
CRESCENT_64W_32N,32.401,-64.798,10/30/2017,3:17,24.33,36.53
CRESCENT_64W_32N,32.401,-64.798,10/30/2017,6:17,24.22,36.53
CRESCENT_64W_32N,32.401,-64.798,10/30/2017,9:17,24.27,36.54
CRESCENT_64W_32N,32.401,-64.798,10/30/2017,12:17,24.28,36.54
CRESCENT_64W_32N,32.401,-64.798,10/30/2017,15:17,24.42,36.53
CRESCENT_64W_32N,32.401,-64.798,10/30/2017,18:17,24.46,36.53
CRESCENT_64W_32N,32.401,-64.798,10/30/2017,21:17,24.44,36.53
CRESCENT_64W_32N,32.401,-64.798,10/31/2017,0:17,24.35,36.53
CRESCENT_64W_32N,32.401,-64.798,10/31/2017,3:17,24.34,36.53
CRESCENT_64W_32N,32.401,-64.798,10/31/2017,6:17,24.32,36.53
CRESCENT_64W_32N,32.401,-64.798,10/31/2017,9:17,24.25,36.53
CRESCENT_64W_32N,32.401,-64.798,10/31/2017,12:17,24.25,36.54
CRESCENT_64W_32N,32.401,-64.798,10/31/2017,15:17,24.35,36.54
CRESCENT_64W_32N,32.401,-64.798,10/31/2017,18:17,24.45,36.54
CRESCENT_64W_32N,32.401,-64.798,10/31/2017,21:17,24.38,36.54
CRESCENT_64W_32N,32.401,-64.798,11/1/2017,0:17,24.33,36.54
CRESCENT_64W_32N,32.401,-64.798,11/1/2017,3:17,24.32,36.53
CRESCENT_64W_32N,32.401,-64.798,11/1/2017,6:17,24.28,36.53
CRESCENT_64W_32N,32.401,-64.798,11/1/2017,9:17,24.21,36.49
CRESCENT_64W_32N,32.401,-64.798,11/1/2017,12:17,24.21,36.44
CRESCENT_64W_32N,32.401,-64.798,11/1/2017,15:17,24.44,36.49
CRESCENT_64W_32N,32.401,-64.798,11/1/2017,18:17,24.53,36.5
CRESCENT_64W_32N,32.401,-64.798,11/1/2017,21:17,24.51,36.51
CRESCENT_64W_32N,32.401,-64.798,11/2/2017,0:17,24.41,36.51
CRESCENT_64W_32N,32.401,-64.798,11/2/2017,3:17,24.32,36.51
CRESCENT_64W_32N,32.401,-64.798,11/2/2017,6:17,24.27,36.52
CRESCENT_64W_32N,32.401,-64.798,11/2/2017,9:17,24.18,36.52
CRESCENT_64W_32N,32.401,-64.798,11/2/2017,12:17,24.18,36.52
CRESCENT_64W_32N,32.401,-64.798,11/2/2017,15:17,24.36,36.52
CRESCENT_64W_32N,32.401,-64.798,11/2/2017,18:17,24.46,36.51
CRESCENT_64W_32N,32.401,-64.798,11/2/2017,21:17,24.44,36.52
CRESCENT_64W_32N,32.401,-64.798,11/3/2017,0:17,24.4,36.52
CRESCENT_64W_32N,32.401,-64.798,11/3/2017,3:17,24.33,36.52
CRESCENT_64W_32N,32.401,-64.798,11/3/2017,6:17,24.27,36.52
CRESCENT_64W_32N,32.401,-64.798,11/3/2017,9:17,24.18,36.52
CRESCENT_64W_32N,32.401,-64.798,11/3/2017,12:17,24.25,36.52
CRESCENT_64W_32N,32.401,-64.798,11/3/2017,15:17,24.43,36.52
CRESCENT_64W_32N,32.401,-64.798,11/3/2017,18:17,24.66,36.53
CRESCENT_64W_32N,32.401,-64.798,11/3/2017,21:17,24.54,36.52
CRESCENT_64W_32N,32.401,-64.798,11/4/2017,0:17,24.43,36.52
CRESCENT_64W_32N,32.401,-64.798,11/4/2017,3:17,24.37,36.52
CRESCENT_64W_32N,32.401,-64.798,11/4/2017,6:17,24.36,36.52
CRESCENT_64W_32N,32.401,-64.798,11/4/2017,9:17,24.29,36.51
CRESCENT_64W_32N,32.401,-64.798,11/4/2017,12:17,24.31,36.52
CRESCENT_64W_32N,32.401,-64.798,11/4/2017,15:17,24.38,36.52
CRESCENT_64W_32N,32.401,-64.798,11/4/2017,18:17,24.43,36.52
CRESCENT_64W_32N,32.401,-64.798,11/4/2017,21:17,24.42,36.51
CRESCENT_64W_32N,32.401,-64.798,11/5/2017,0:17,24.36,36.51
CRESCENT_64W_32N,32.401,-64.798,11/5/2017,3:17,24.33,36.51
CRESCENT_64W_32N,32.401,-64.798,11/5/2017,6:17,24.28,36.51
CRESCENT_64W_32N,32.401,-64.798,11/5/2017,9:17,24.27,36.5
CRESCENT_64W_32N,32.401,-64.798,11/5/2017,12:17,24.25,36.49
CRESCENT_64W_32N,32.401,-64.798,11/5/2017,15:17,24.3,36.49
CRESCENT_64W_32N,32.401,-64.798,11/5/2017,18:17,24.53,36.49
CRESCENT_64W_32N,32.401,-64.798,11/5/2017,21:17,24.46,36.49
CRESCENT_64W_32N,32.401,-64.798,11/6/2017,0:17,24.4,36.49
CRESCENT_64W_32N,32.401,-64.798,11/6/2017,3:17,24.38,36.49
CRESCENT_64W_32N,32.401,-64.798,11/6/2017,6:17,24.37,36.49
CRESCENT_64W_32N,32.401,-64.798,11/6/2017,9:17,24.38,36.49
CRESCENT_64W_32N,32.401,-64.798,11/6/2017,12:17,24.39,36.49
CRESCENT_64W_32N,32.401,-64.798,11/6/2017,15:17,24.59,36.49
CRESCENT_64W_32N,32.401,-64.798,11/6/2017,18:17,24.74,36.49
CRESCENT_64W_32N,32.401,-64.798,11/6/2017,21:17,24.74,36.49
CRESCENT_64W_32N,32.401,-64.798,11/7/2017,0:17,24.64,36.5
CRESCENT_64W_32N,32.401,-64.798,11/7/2017,3:17,24.57,36.5
CRESCENT_64W_32N,32.401,-64.798,11/7/2017,6:17,24.53,36.5
CRESCENT_64W_32N,32.401,-64.798,11/7/2017,9:17,24.42,36.5
CRESCENT_64W_32N,32.401,-64.798,11/7/2017,12:17,24.41,36.5
CRESCENT_64W_32N,32.401,-64.798,11/7/2017,15:17,24.57,36.5
CRESCENT_64W_32N,32.401,-64.798,11/7/2017,18:17,24.86,36.5
CRESCENT_64W_32N,32.401,-64.798,11/7/2017,21:17,24.82,36.51
CRESCENT_64W_32N,32.401,-64.798,11/8/2017,0:17,24.62,36.5
CRESCENT_64W_32N,32.401,-64.798,11/8/2017,3:17,24.57,36.5
CRESCENT_64W_32N,32.401,-64.798,11/8/2017,6:17,24.5,36.51
CRESCENT_64W_32N,32.401,-64.798,11/8/2017,9:17,24.45,36.51
CRESCENT_64W_32N,32.401,-64.798,11/8/2017,12:17,24.46,36.5
CRESCENT_64W_32N,32.401,-64.798,11/8/2017,15:17,24.57,36.51
CRESCENT_64W_32N,32.401,-64.798,11/8/2017,18:17,24.64,36.52
CRESCENT_64W_32N,32.401,-64.798,11/8/2017,21:17,24.62,36.52
CRESCENT_64W_32N,32.401,-64.798,11/9/2017,0:17,24.49,36.52
CRESCENT_64W_32N,32.401,-64.798,11/9/2017,3:17,24.48,36.52
CRESCENT_64W_32N,32.401,-64.798,11/9/2017,6:17,24.29,36.51
CRESCENT_64W_32N,32.401,-64.798,11/9/2017,9:17,24.26,36.51
CRESCENT_64W_32N,32.401,-64.798,11/9/2017,12:17,24.36,36.52
CRESCENT_64W_32N,32.401,-64.798,11/9/2017,15:17,24.4,36.52
CRESCENT_64W_32N,32.401,-64.798,11/9/2017,18:17,24.5,36.51
CRESCENT_64W_32N,32.401,-64.798,11/9/2017,21:17,24.46,36.5
CRESCENT_64W_32N,32.401,-64.798,11/10/2017,0:17,24.37,36.51
CRESCENT_64W_32N,32.401,-64.798,11/10/2017,3:17,24.32,36.51
CRESCENT_64W_32N,32.401,-64.798,11/10/2017,6:17,24.29,36.51
CRESCENT_64W_32N,32.401,-64.798,11/10/2017,9:17,24.31,36.52
CRESCENT_64W_32N,32.401,-64.798,11/10/2017,12:17,24.31,36.52
CRESCENT_64W_32N,32.401,-64.798,11/10/2017,15:17,24.39,36.52
CRESCENT_64W_32N,32.401,-64.798,11/10/2017,18:17,24.51,36.52
CRESCENT_64W_32N,32.401,-64.798,11/10/2017,21:17,24.45,36.51
CRESCENT_64W_32N,32.401,-64.798,11/11/2017,0:17,24.34,36.51
CRESCENT_64W_32N,32.401,-64.798,11/11/2017,3:17,24.36,36.52
CRESCENT_64W_32N,32.401,-64.798,11/11/2017,6:17,24.13,36.52
CRESCENT_64W_32N,32.401,-64.798,11/11/2017,9:17,24.16,36.52
CRESCENT_64W_32N,32.401,-64.798,11/11/2017,12:17,24.27,36.52
CRESCENT_64W_32N,32.401,-64.798,11/11/2017,15:17,24.29,36.51
CRESCENT_64W_32N,32.401,-64.798,11/11/2017,18:17,24.27,36.48
CRESCENT_64W_32N,32.401,-64.798,11/11/2017,21:17,24.34,36.5
CRESCENT_64W_32N,32.401,-64.798,11/12/2017,0:17,24.59,36.52
CRESCENT_64W_32N,32.401,-64.798,11/12/2017,3:17,24.52,36.53
CRESCENT_64W_32N,32.401,-64.798,11/12/2017,6:17,24.42,36.53
CRESCENT_64W_32N,32.401,-64.798,11/12/2017,9:17,24.34,36.54
CRESCENT_64W_32N,32.401,-64.798,11/12/2017,12:17,24.3,36.55
CRESCENT_64W_32N,32.401,-64.798,11/12/2017,15:17,24.39,36.55
CRESCENT_64W_32N,32.401,-64.798,11/12/2017,18:17,24.47,36.55
CRESCENT_64W_32N,32.401,-64.798,11/12/2017,21:17,24.48,36.56
CRESCENT_64W_32N,32.401,-64.798,11/13/2017,0:17,24.41,36.56
CRESCENT_64W_32N,32.401,-64.798,11/13/2017,3:17,24.4,36.56
CRESCENT_64W_32N,32.401,-64.798,11/13/2017,6:17,24.36,36.55
CRESCENT_64W_32N,32.401,-64.798,11/13/2017,9:17,24.31,36.51
CRESCENT_64W_32N,32.401,-64.798,11/13/2017,12:17,24.21,36.52
CRESCENT_64W_32N,32.401,-64.798,11/13/2017,15:17,24.34,36.54
CRESCENT_64W_32N,32.401,-64.798,11/13/2017,18:17,24.4,36.54
CRESCENT_64W_32N,32.401,-64.798,11/13/2017,21:17,24.42,36.54
CRESCENT_64W_32N,32.401,-64.798,11/14/2017,0:17,24.36,36.54
CRESCENT_64W_32N,32.401,-64.798,11/14/2017,3:17,24.26,36.53
CRESCENT_64W_32N,32.401,-64.798,11/14/2017,6:17,24.25,36.54
CRESCENT_64W_32N,32.401,-64.798,11/14/2017,9:17,24.19,36.54
CRESCENT_64W_32N,32.401,-64.798,11/14/2017,12:17,24.2,36.54
CRESCENT_64W_32N,32.401,-64.798,11/14/2017,15:17,24.2,36.54
CRESCENT_64W_32N,32.401,-64.798,11/14/2017,18:17,24.21,36.54
CRESCENT_64W_32N,32.401,-64.798,11/14/2017,21:17,24.23,36.54
CRESCENT_64W_32N,32.401,-64.798,11/15/2017,0:17,24.2,36.54
CRESCENT_64W_32N,32.401,-64.798,11/15/2017,3:17,24.19,36.54
CRESCENT_64W_32N,32.401,-64.798,11/15/2017,6:17,24.16,36.54
CRESCENT_64W_32N,32.401,-64.798,11/15/2017,9:17,24.09,36.54
CRESCENT_64W_32N,32.401,-64.798,11/15/2017,12:17,24.07,36.54
CRESCENT_64W_32N,32.401,-64.798,11/15/2017,15:17,24.1,36.55
CRESCENT_64W_32N,32.401,-64.798,11/15/2017,18:17,24.1,36.54
CRESCENT_64W_32N,32.401,-64.798,11/15/2017,21:17,24.04,36.55
CRESCENT_64W_32N,32.401,-64.798,11/16/2017,0:17,23.96,36.55
CRESCENT_64W_32N,32.401,-64.798,11/16/2017,3:17,23.94,36.55
CRESCENT_64W_32N,32.401,-64.798,11/16/2017,6:17,23.91,36.55
CRESCENT_64W_32N,32.401,-64.798,11/16/2017,9:17,23.81,36.56
CRESCENT_64W_32N,32.401,-64.798,11/16/2017,12:17,23.7,36.56
CRESCENT_64W_32N,32.401,-64.798,11/16/2017,15:17,23.78,36.54
CRESCENT_64W_32N,32.401,-64.798,11/16/2017,18:17,23.9,36.56
CRESCENT_64W_32N,32.401,-64.798,11/16/2017,21:17,23.81,36.56
CRESCENT_64W_32N,32.401,-64.798,11/17/2017,0:17,23.69,36.57
CRESCENT_64W_32N,32.401,-64.798,11/17/2017,3:17,23.69,36.56
CRESCENT_64W_32N,32.401,-64.798,11/17/2017,6:17,23.67,36.57
CRESCENT_64W_32N,32.401,-64.798,11/17/2017,9:17,23.54,36.57
CRESCENT_64W_32N,32.401,-64.798,11/17/2017,12:17,23.38,36.59
CRESCENT_64W_32N,32.401,-64.798,11/17/2017,15:17,23.5,36.59
CRESCENT_64W_32N,32.401,-64.798,11/17/2017,18:17,23.52,36.57
CRESCENT_64W_32N,32.401,-64.798,11/17/2017,21:17,23.48,36.57
CRESCENT_64W_32N,32.401,-64.798,11/18/2017,0:17,23.38,36.55
CRESCENT_64W_32N,32.401,-64.798,11/18/2017,3:17,23.3,36.55
CRESCENT_64W_32N,32.401,-64.798,11/18/2017,6:17,23.23,36.55
CRESCENT_64W_32N,32.401,-64.798,11/18/2017,9:17,23.17,36.56
CRESCENT_64W_32N,32.401,-64.798,11/18/2017,12:17,23.09,35.71
CRESCENT_64W_32N,32.401,-64.798,11/18/2017,15:17,23.17,36.58
CRESCENT_64W_32N,32.401,-64.798,11/18/2017,18:17,23.28,36.58
CRESCENT_64W_32N,32.401,-64.798,11/18/2017,21:17,23.19,36.58
CRESCENT_64W_32N,32.401,-64.798,11/19/2017,0:17,23.18,36.58
CRESCENT_64W_32N,32.401,-64.798,11/19/2017,3:17,22.95,36.59
CRESCENT_64W_32N,32.401,-64.798,11/19/2017,6:17,23.09,36.59
CRESCENT_64W_32N,32.401,-64.798,11/19/2017,9:17,23.02,36.59
CRESCENT_64W_32N,32.401,-64.798,11/19/2017,12:17,22.9,36.59
CRESCENT_64W_32N,32.401,-64.798,11/19/2017,15:17,22.82,36.6
CRESCENT_64W_32N,32.401,-64.798,11/19/2017,18:17,22.92,36.61
CRESCENT_64W_32N,32.401,-64.798,11/19/2017,21:17,22.87,36.61
CRESCENT_64W_32N,32.401,-64.798,11/20/2017,0:17,22.77,36.61
CRESCENT_64W_32N,32.401,-64.798,11/20/2017,3:17,22.68,36.61
CRESCENT_64W_32N,32.401,-64.798,11/20/2017,6:17,22.72,36.61
CRESCENT_64W_32N,32.401,-64.798,11/20/2017,9:17,22.65,36.61
CRESCENT_64W_32N,32.401,-64.798,11/20/2017,12:17,22.66,36.61
CRESCENT_64W_32N,32.401,-64.798,11/20/2017,15:17,22.64,36.56
CRESCENT_64W_32N,32.401,-64.798,11/20/2017,18:17,22.6,36.56
