"","gene","colors"
"1625","Pastreoides12510","salmon"
"1626","Pastreoides12519","magenta"
"1627","Pastreoides12525","green"
"1628","Pastreoides12526","green"
"1629","Pastreoides12528","blue"
"1630","Pastreoides12529","turquoise"
"1631","Pastreoides12545","grey"
"1632","Pastreoides12550","grey"
"1633","Pastreoides12553","grey"
"1634","Pastreoides12556","darkred"
"1635","Pastreoides12559","green"
"1636","Pastreoides12564","cyan"
"1637","Pastreoides12567","lightgreen"
"1638","Pastreoides12577","pink"
"1639","Pastreoides12579","grey"
"1640","Pastreoides12587","purple"
"1641","Pastreoides12592","greenyellow"
"1642","Pastreoides12593","yellow"
"1643","Pastreoides12594","grey60"
"1644","Pastreoides12596","pink"
"1645","Pastreoides12601","grey"
"1646","Pastreoides12611","darkgreen"
"1647","Pastreoides12615","turquoise"
"1648","Pastreoides12623","turquoise"
"1649","Pastreoides12624","magenta"
"1650","Pastreoides12649","darkturquoise"
"1651","Pastreoides12663","pink"
"1652","Pastreoides12664","greenyellow"
"1653","Pastreoides12665","grey"
"1654","Pastreoides12673","grey"
"1655","Pastreoides12674","grey"
"1656","Pastreoides12692","greenyellow"
"1657","Pastreoides12693","lightyellow"
"1658","Pastreoides12709","grey"
"1659","Pastreoides12713","pink"
"1660","Pastreoides12714","red"
"1661","Pastreoides12716","purple"
"1662","Pastreoides12717","yellow"
"1663","Pastreoides12718","purple"
"1664","Pastreoides12720","green"
"1665","Pastreoides12733","brown"
"1666","Pastreoides12735","grey"
"1667","Pastreoides12738","green"
"1668","Pastreoides12740","black"
"1669","Pastreoides12743","brown"
"1670","Pastreoides12750","green"
"1671","Pastreoides12751","blue"
"1672","Pastreoides12753","blue"
"1673","Pastreoides12755","blue"
"1674","Pastreoides12756","tan"
"1675","Pastreoides12759","green"
"1676","Pastreoides12760","magenta"
"1677","Pastreoides12775","grey"
"1678","Pastreoides12790","green"
"1679","Pastreoides12791","brown"
"1680","Pastreoides12792","magenta"
"1681","Pastreoides12806","magenta"
"1682","Pastreoides12834","blue"
"1683","Pastreoides12836","yellow"
"1684","Pastreoides12858","brown"
"1685","Pastreoides12867","grey"
"1686","Pastreoides12874","black"
"1687","Pastreoides12879","grey"
"1688","Pastreoides12888","grey"
"1689","Pastreoides12889","red"
"1690","Pastreoides12896","brown"
"1691","Pastreoides12912","green"
"1692","Pastreoides12915","grey"
"1693","Pastreoides12917","brown"
"1694","Pastreoides12923","green"
"1695","Pastreoides12925","brown"
"1696","Pastreoides12949","lightyellow"
"1697","Pastreoides12950","green"
"1698","Pastreoides12955","red"
"1699","Pastreoides12956","pink"
"1700","Pastreoides12957","black"
"1701","Pastreoides12958","brown"
"1702","Pastreoides12962","greenyellow"
"1703","Pastreoides13005","pink"
"1704","Pastreoides13046","red"
"1705","Pastreoides13048","darkgreen"
"1706","Pastreoides13049","pink"
"1707","Pastreoides13092","darkturquoise"
"1708","Pastreoides13096","red"
"1709","Pastreoides13106","magenta"
"1710","Pastreoides13146","yellow"
"1711","Pastreoides13148","grey"
"1712","Pastreoides13150","brown"
"1713","Pastreoides13167","cyan"
"1714","Pastreoides13169","yellow"
"1715","Pastreoides13181","green"
"1716","Pastreoides13182","salmon"
"1717","Pastreoides13183","salmon"
"1718","Pastreoides13191","red"
"1719","Pastreoides13214","turquoise"
"1720","Pastreoides13217","darkturquoise"
"1721","Pastreoides13223","tan"
"1722","Pastreoides13226","tan"
"1723","Pastreoides13233","blue"
"1724","Pastreoides13238","salmon"
"1725","Pastreoides13260","grey60"
"1726","Pastreoides13262","turquoise"
"1727","Pastreoides13274","turquoise"
"1728","Pastreoides13275","salmon"
"1729","Pastreoides13280","blue"
"1730","Pastreoides13282","salmon"
"1731","Pastreoides13283","yellow"
"1732","Pastreoides13284","red"
"1733","Pastreoides13285","lightcyan"
"1734","Pastreoides13287","yellow"
"1735","Pastreoides13295","cyan"
"1736","Pastreoides13297","blue"
"1737","Pastreoides13301","grey"
"1738","Pastreoides13309","greenyellow"
"1739","Pastreoides13327","black"
"1740","Pastreoides13329","greenyellow"
"1741","Pastreoides13337","grey60"
"1742","Pastreoides13339","turquoise"
"1743","Pastreoides13342","grey"
"1744","Pastreoides13344","turquoise"
"1745","Pastreoides13376","greenyellow"
"1746","Pastreoides13377","greenyellow"
"1747","Pastreoides13378","lightcyan"
"1748","Pastreoides13391","darkred"
"1749","Pastreoides13394","black"
"1750","Pastreoides13400","pink"
"1751","Pastreoides13416","blue"
"1752","Pastreoides13422","blue"
"1753","Pastreoides13447","tan"
"1754","Pastreoides13449","blue"
"1755","Pastreoides13475","grey"
"1756","Pastreoides13480","brown"
"1757","Pastreoides13492","brown"
"1758","Pastreoides13500","midnightblue"
"1759","Pastreoides13501","grey"
"1760","Pastreoides13515","grey"
"1761","Pastreoides13517","tan"
"1762","Pastreoides13529","green"
"1763","Pastreoides13531","salmon"
"1764","Pastreoides13542","purple"
"1765","Pastreoides13546","brown"
"1766","Pastreoides13555","green"
"1767","Pastreoides13559","midnightblue"
"1768","Pastreoides13574","red"
"1769","Pastreoides13578","yellow"
"1770","Pastreoides13581","purple"
"1771","Pastreoides13586","turquoise"
"1772","Pastreoides13592","turquoise"
"1773","Pastreoides13603","turquoise"
"1774","Pastreoides13604","black"
"1775","Pastreoides13607","green"
"1776","Pastreoides13611","purple"
"1777","Pastreoides13613","pink"
"1778","Pastreoides13614","cyan"
"1779","Pastreoides13624","grey"
"1780","Pastreoides13633","yellow"
"1781","Pastreoides13661","purple"
"1782","Pastreoides13673","purple"
"1783","Pastreoides13675","grey"
"1784","Pastreoides13721","turquoise"
"1785","Pastreoides13740","green"
"1786","Pastreoides13745","midnightblue"
"1787","Pastreoides13748","lightcyan"
"1788","Pastreoides13749","midnightblue"
"1789","Pastreoides13752","salmon"
"1790","Pastreoides13753","turquoise"
"1791","Pastreoides13756","purple"
"1792","Pastreoides13757","magenta"
"1793","Pastreoides13760","red"
"1794","Pastreoides13762","pink"
"1795","Pastreoides13763","grey"
"1796","Pastreoides13764","lightyellow"
"1797","Pastreoides13765","tan"
"1798","Pastreoides13792","blue"
"1799","Pastreoides13804","grey60"
"1800","Pastreoides13806","turquoise"
"1801","Pastreoides13825","grey"
"1802","Pastreoides13828","red"
"1803","Pastreoides13831","greenyellow"
"1804","Pastreoides13836","grey"
"1805","Pastreoides13837","green"
"1806","Pastreoides13870","grey"
"1807","Pastreoides13873","royalblue"
"1808","Pastreoides13878","blue"
"1809","Pastreoides13913","lightyellow"
"1810","Pastreoides13914","green"
"1811","Pastreoides13917","yellow"
"1812","Pastreoides13932","green"
"1813","Pastreoides13934","brown"
"1814","Pastreoides13935","lightgreen"
"1815","Pastreoides13938","grey60"
"1816","Pastreoides13966","red"
"1817","Pastreoides13974","pink"
"1818","Pastreoides14010","tan"
"1819","Pastreoides14012","lightcyan"
"1820","Pastreoides14013","yellow"
"1821","Pastreoides14014","brown"
"1822","Pastreoides14015","lightyellow"
"1823","Pastreoides14019","blue"
"1824","Pastreoides14020","cyan"
"1825","Pastreoides14021","brown"
"1826","Pastreoides14028","tan"
"1827","Pastreoides14035","black"
"1828","Pastreoides14038","brown"
"1829","Pastreoides14057","lightgreen"
"1830","Pastreoides14059","black"
"1831","Pastreoides14062","magenta"
"1832","Pastreoides14080","grey"
"1833","Pastreoides14102","blue"
"1834","Pastreoides14103","midnightblue"
"1835","Pastreoides14108","cyan"
"1836","Pastreoides14113","darkred"
"1837","Pastreoides14125","cyan"
"1838","Pastreoides14157","blue"
"1839","Pastreoides14161","turquoise"
"1840","Pastreoides14181","green"
"1841","Pastreoides14184","green"
"1842","Pastreoides14185","black"
"1843","Pastreoides14186","purple"
"1844","Pastreoides14188","red"
"1845","Pastreoides14192","turquoise"
"1846","Pastreoides14216","grey"
"1847","Pastreoides14217","lightgreen"
"1848","Pastreoides14227","red"
"1849","Pastreoides14238","greenyellow"
"1850","Pastreoides14239","greenyellow"
"1851","Pastreoides14246","magenta"
"1852","Pastreoides14253","grey"
"1853","Pastreoides14256","blue"
"1854","Pastreoides14261","grey"
"1855","Pastreoides14262","turquoise"
"1856","Pastreoides14263","grey"
"1857","Pastreoides14280","pink"
"1858","Pastreoides14284","brown"
"1859","Pastreoides14287","grey60"
"1860","Pastreoides14295","lightyellow"
"1861","Pastreoides14298","yellow"
"1862","Pastreoides14312","darkturquoise"
"1863","Pastreoides14320","yellow"
"1864","Pastreoides14323","pink"
"1865","Pastreoides14324","blue"
"1866","Pastreoides14339","blue"
"1867","Pastreoides14362","red"
"1868","Pastreoides14363","turquoise"
"1869","Pastreoides14374","tan"
"1870","Pastreoides14398","grey"
"1871","Pastreoides14417","grey"
"1872","Pastreoides14422","pink"
"1873","Pastreoides14423","brown"
"1874","Pastreoides14432","magenta"
"1875","Pastreoides14436","cyan"
"1876","Pastreoides14437","magenta"
"1877","Pastreoides14472","darkgreen"
"1878","Pastreoides14473","lightgreen"
"1879","Pastreoides14475","royalblue"
"1880","Pastreoides14479","pink"
"1881","Pastreoides14506","royalblue"
"1882","Pastreoides14513","black"
"1883","Pastreoides14523","lightcyan"
"1884","Pastreoides14524","grey60"
"1885","Pastreoides14525","blue"
"1886","Pastreoides14527","royalblue"
"1887","Pastreoides14555","blue"
"1888","Pastreoides14557","blue"
"1889","Pastreoides14564","green"
"1890","Pastreoides14565","blue"
"1891","Pastreoides14567","lightcyan"
"1892","Pastreoides14569","grey"
"1893","Pastreoides14574","yellow"
"1894","Pastreoides14575","pink"
"1895","Pastreoides14612","darkred"
"1896","Pastreoides14621","green"
"1897","Pastreoides14633","green"
"1898","Pastreoides14635","cyan"
"1899","Pastreoides14654","yellow"
"1900","Pastreoides14660","pink"
"1901","Pastreoides14671","grey"
"1902","Pastreoides14675","pink"
"1903","Pastreoides14684","magenta"
"1904","Pastreoides14706","purple"
"1905","Pastreoides14714","grey"
"1906","Pastreoides14732","brown"
"1907","Pastreoides14741","greenyellow"
"1908","Pastreoides14776","midnightblue"
"1909","Pastreoides14778","green"
"1910","Pastreoides14779","blue"
"1911","Pastreoides14788","brown"
"1912","Pastreoides14792","brown"
"1913","Pastreoides14803","yellow"
"1914","Pastreoides14804","yellow"
"1915","Pastreoides14860","green"
"1916","Pastreoides14861","blue"
"1917","Pastreoides14872","grey"
"1918","Pastreoides14877","lightgreen"
"1919","Pastreoides14879","brown"
"1920","Pastreoides14880","magenta"
"1921","Pastreoides14892","brown"
"1922","Pastreoides14894","cyan"
"1923","Pastreoides14949","midnightblue"
"1924","Pastreoides14988","lightcyan"
"1925","Pastreoides15025","red"
"1926","Pastreoides15029","brown"
"1927","Pastreoides15031","cyan"
"1928","Pastreoides15039","grey"
"1929","Pastreoides15100","black"
"1930","Pastreoides15107","yellow"
"1931","Pastreoides15110","tan"
"1932","Pastreoides15121","green"
"1933","Pastreoides15124","blue"
"1934","Pastreoides15128","blue"
"1935","Pastreoides15130","salmon"
"1936","Pastreoides15132","brown"
"1937","Pastreoides15137","magenta"
"1938","Pastreoides15139","darkgreen"
"1939","Pastreoides15144","salmon"
"1940","Pastreoides15147","lightcyan"
"1941","Pastreoides15152","brown"
"1942","Pastreoides15157","tan"
"1943","Pastreoides15161","darkgreen"
"1944","Pastreoides15162","blue"
"1945","Pastreoides15180","yellow"
"1946","Pastreoides15206","purple"
"1947","Pastreoides15210","purple"
"1948","Pastreoides15211","magenta"
"1949","Pastreoides15224","grey"
"1950","Pastreoides15230","magenta"
"1951","Pastreoides15255","magenta"
"1952","Pastreoides15270","blue"
"1953","Pastreoides15271","turquoise"
"1954","Pastreoides15280","salmon"
"1955","Pastreoides15282","grey"
"1956","Pastreoides15283","grey"
"1957","Pastreoides15285","red"
"1958","Pastreoides15307","lightyellow"
"1959","Pastreoides15317","magenta"
"1960","Pastreoides15333","lightyellow"
"1961","Pastreoides15336","darkred"
"1962","Pastreoides15339","red"
"1963","Pastreoides15376","blue"
"1964","Pastreoides15380","brown"
"1965","Pastreoides15381","yellow"
"1966","Pastreoides15384","yellow"
"1967","Pastreoides15447","turquoise"
"1968","Pastreoides15449","darkturquoise"
"1969","Pastreoides15451","turquoise"
"1970","Pastreoides15453","brown"
"1971","Pastreoides15455","blue"
"1972","Pastreoides15466","black"
"1973","Pastreoides15468","turquoise"
"1974","Pastreoides15469","black"
"1975","Pastreoides15478","turquoise"
"1976","Pastreoides15480","turquoise"
"1977","Pastreoides15483","grey"
"1978","Pastreoides15492","midnightblue"
"1979","Pastreoides15500","yellow"
"1980","Pastreoides15503","turquoise"
"1981","Pastreoides15519","lightcyan"
"1982","Pastreoides15523","purple"
"1983","Pastreoides15527","turquoise"
"1984","Pastreoides15528","red"
"1985","Pastreoides15536","greenyellow"
"1986","Pastreoides15538","lightgreen"
"1987","Pastreoides15539","brown"
"1988","Pastreoides15540","purple"
"1989","Pastreoides15544","black"
"1990","Pastreoides15556","blue"
"1991","Pastreoides15563","darkred"
"1992","Pastreoides15564","blue"
"1993","Pastreoides15566","greenyellow"
"1994","Pastreoides15569","magenta"
"1995","Pastreoides15572","brown"
"1996","Pastreoides15590","yellow"
"1997","Pastreoides15593","tan"
"1998","Pastreoides15596","brown"
"1999","Pastreoides15597","brown"
"2000","Pastreoides15601","turquoise"
"2001","Pastreoides15609","green"
"2002","Pastreoides15613","green"
"2003","Pastreoides15614","tan"
"2004","Pastreoides15626","red"
"2005","Pastreoides15631","red"
"2006","Pastreoides15637","midnightblue"
"2007","Pastreoides15643","darkgreen"
"2008","Pastreoides15668","green"
"2009","Pastreoides15673","turquoise"
"2010","Pastreoides15688","grey60"
"2011","Pastreoides15692","salmon"
"2012","Pastreoides15697","yellow"
"2013","Pastreoides15708","darkred"
"2014","Pastreoides15710","cyan"
"2015","Pastreoides15712","darkred"
"2016","Pastreoides15713","greenyellow"
"2017","Pastreoides15724","black"
"2018","Pastreoides15734","magenta"
"2019","Pastreoides15735","cyan"
"2020","Pastreoides15744","green"
"2021","Pastreoides15746","grey60"
"2022","Pastreoides15755","red"
"2023","Pastreoides15761","brown"
"2024","Pastreoides15763","turquoise"
"2025","Pastreoides15767","grey"
"2026","Pastreoides15774","blue"
"2027","Pastreoides15780","red"
"2028","Pastreoides15829","brown"
"2029","Pastreoides15854","grey"
"2030","Pastreoides15855","greenyellow"
"2031","Pastreoides15863","lightcyan"
"2032","Pastreoides15865","purple"
"2033","Pastreoides15920","lightyellow"
"2034","Pastreoides15923","purple"
"2035","Pastreoides15934","cyan"
"2036","Pastreoides15968","magenta"
"2037","Pastreoides15970","brown"
"2038","Pastreoides15990","pink"
"2039","Pastreoides15992","red"
"2040","Pastreoides15993","darkred"
"2041","Pastreoides16012","green"
"2042","Pastreoides16017","greenyellow"
"2043","Pastreoides16018","magenta"
"2044","Pastreoides16021","black"
"2045","Pastreoides16026","brown"
"2046","Pastreoides16029","darkturquoise"
"2047","Pastreoides16030","purple"
"2048","Pastreoides16040","blue"
"2049","Pastreoides16042","pink"
"2050","Pastreoides16049","lightcyan"
"2051","Pastreoides16054","turquoise"
"2052","Pastreoides16085","magenta"
"2053","Pastreoides16086","lightcyan"
"2054","Pastreoides16090","blue"
"2055","Pastreoides16093","lightyellow"
"2056","Pastreoides16109","lightcyan"
"2057","Pastreoides16112","grey60"
"2058","Pastreoides16117","salmon"
"2059","Pastreoides16122","yellow"
"2060","Pastreoides16124","salmon"
"2061","Pastreoides16125","green"
"2062","Pastreoides16126","salmon"
"2063","Pastreoides16129","tan"
"2064","Pastreoides16138","blue"
"2065","Pastreoides16143","turquoise"
"2066","Pastreoides16154","greenyellow"
"2067","Pastreoides16162","greenyellow"
"2068","Pastreoides16163","blue"
"2069","Pastreoides16181","red"
"2070","Pastreoides16185","turquoise"
"2071","Pastreoides16187","grey"
"2072","Pastreoides16190","turquoise"
"2073","Pastreoides16191","turquoise"
"2074","Pastreoides16193","turquoise"
"2075","Pastreoides16205","lightcyan"
"2076","Pastreoides16208","pink"
"2077","Pastreoides16220","red"
"2078","Pastreoides16226","black"
"2079","Pastreoides16232","grey"
"2080","Pastreoides16235","brown"
"2081","Pastreoides16237","grey"
"2082","Pastreoides16268","magenta"
"2083","Pastreoides16272","magenta"
"2084","Pastreoides16274","black"
"2085","Pastreoides16279","darkturquoise"
"2086","Pastreoides16291","turquoise"
"2087","Pastreoides16311","turquoise"
"2088","Pastreoides16329","blue"
"2089","Pastreoides16332","turquoise"
"2090","Pastreoides16336","grey"
"2091","Pastreoides16348","black"
"2092","Pastreoides16356","lightgreen"
"2093","Pastreoides16360","pink"
"2094","Pastreoides16370","magenta"
"2095","Pastreoides16381","grey"
"2096","Pastreoides16410","cyan"
"2097","Pastreoides16435","brown"
"2098","Pastreoides16436","yellow"
"2099","Pastreoides16437","grey60"
"2100","Pastreoides16442","magenta"
"2101","Pastreoides16445","pink"
"2102","Pastreoides16446","blue"
"2103","Pastreoides16448","salmon"
"2104","Pastreoides16449","tan"
"2105","Pastreoides16501","cyan"
"2106","Pastreoides16522","pink"
"2107","Pastreoides16524","turquoise"
"2108","Pastreoides16567","yellow"
"2109","Pastreoides16590","turquoise"
"2110","Pastreoides16591","darkgreen"
"2111","Pastreoides16598","greenyellow"
"2112","Pastreoides16614","tan"
"2113","Pastreoides16616","yellow"
"2114","Pastreoides16619","lightcyan"
"2115","Pastreoides16635","black"
"2116","Pastreoides16638","brown"
"2117","Pastreoides16639","magenta"
"2118","Pastreoides16640","lightcyan"
"2119","Pastreoides16651","blue"
"2120","Pastreoides16655","magenta"
"2121","Pastreoides16658","magenta"
"2122","Pastreoides16659","blue"
"2123","Pastreoides16670","black"
"2124","Pastreoides16676","brown"
"2125","Pastreoides16678","tan"
"2126","Pastreoides16716","darkred"
"2127","Pastreoides16721","green"
"2128","Pastreoides16752","tan"
"2129","Pastreoides16759","lightcyan"
"2130","Pastreoides16761","grey60"
"2131","Pastreoides16762","black"
"2132","Pastreoides16765","brown"
"2133","Pastreoides16766","red"
"2134","Pastreoides16779","midnightblue"
"2135","Pastreoides16783","lightgreen"
"2136","Pastreoides16804","turquoise"
"2137","Pastreoides16828","lightcyan"
"2138","Pastreoides16831","greenyellow"
"2139","Pastreoides16844","purple"
"2140","Pastreoides16847","yellow"
"2141","Pastreoides16849","brown"
"2142","Pastreoides16856","brown"
"2143","Pastreoides16876","yellow"
"2144","Pastreoides16884","grey"
"2145","Pastreoides16887","lightcyan"
"2146","Pastreoides16893","blue"
"2147","Pastreoides16897","yellow"
"2148","Pastreoides16899","greenyellow"
"2149","Pastreoides16900","pink"
"2150","Pastreoides16901","tan"
"2151","Pastreoides16905","turquoise"
"2152","Pastreoides16906","grey"
"2153","Pastreoides16949","black"
"2154","Pastreoides16957","midnightblue"
"2155","Pastreoides16958","grey"
"2156","Pastreoides16965","red"
"2157","Pastreoides16966","pink"
"2158","Pastreoides16971","pink"
"2159","Pastreoides16980","lightcyan"
"2160","Pastreoides16991","brown"
"2161","Pastreoides16992","red"
"2162","Pastreoides16994","lightyellow"
"2163","Pastreoides16997","purple"
"2164","Pastreoides17029","lightgreen"
"2165","Pastreoides17030","red"
"2166","Pastreoides17033","greenyellow"
"2167","Pastreoides17036","turquoise"
"2168","Pastreoides17038","lightyellow"
"2169","Pastreoides17039","yellow"
"2170","Pastreoides17040","grey"
"2171","Pastreoides17041","pink"
"2172","Pastreoides17046","blue"
"2173","Pastreoides17049","green"
"2174","Pastreoides17057","green"
"2175","Pastreoides17063","blue"
"2176","Pastreoides17064","red"
"2177","Pastreoides17066","lightcyan"
"2178","Pastreoides17070","turquoise"
"2179","Pastreoides17071","grey60"
"2180","Pastreoides17076","turquoise"
"2181","Pastreoides17078","tan"
"2182","Pastreoides17081","salmon"
"2183","Pastreoides17092","turquoise"
"2184","Pastreoides17095","purple"
"2185","Pastreoides17097","blue"
"2186","Pastreoides17117","turquoise"
"2187","Pastreoides17131","cyan"
"2188","Pastreoides17146","greenyellow"
"2189","Pastreoides17153","lightcyan"
"2190","Pastreoides17164","yellow"
"2191","Pastreoides17176","purple"
"2192","Pastreoides17183","yellow"
"2193","Pastreoides17185","turquoise"
"2194","Pastreoides17186","green"
"2195","Pastreoides17187","turquoise"
"2196","Pastreoides17189","green"
"2197","Pastreoides17190","brown"
"2198","Pastreoides17191","pink"
"2199","Pastreoides17200","magenta"
"2200","Pastreoides17201","black"
"2201","Pastreoides17203","lightcyan"
"2202","Pastreoides17204","blue"
"2203","Pastreoides17209","grey"
"2204","Pastreoides17212","pink"
"2205","Pastreoides17213","turquoise"
"2206","Pastreoides17215","blue"
"2207","Pastreoides17224","blue"
"2208","Pastreoides17229","red"
"2209","Pastreoides17264","magenta"
"2210","Pastreoides17266","blue"
"2211","Pastreoides17267","turquoise"
"2212","Pastreoides17268","blue"
"2213","Pastreoides17269","lightgreen"
"2214","Pastreoides17270","black"
"2215","Pastreoides17271","blue"
"2216","Pastreoides17272","blue"
"2217","Pastreoides17273","pink"
"2218","Pastreoides17274","blue"
"2219","Pastreoides17280","black"
"2220","Pastreoides17282","grey"
"2221","Pastreoides17283","magenta"
"2222","Pastreoides17287","grey"
"2223","Pastreoides17288","blue"
"2224","Pastreoides17289","turquoise"
"2225","Pastreoides17291","yellow"
"2226","Pastreoides17292","turquoise"
"2227","Pastreoides17298","black"
"2228","Pastreoides17299","grey"
"2229","Pastreoides17367","royalblue"
"2230","Pastreoides17376","black"
"2231","Pastreoides17377","magenta"
"2232","Pastreoides17415","cyan"
"2233","Pastreoides17416","grey"
"2234","Pastreoides17422","purple"
"2235","Pastreoides17424","green"
"2236","Pastreoides17460","lightcyan"
"2237","Pastreoides17469","turquoise"
"2238","Pastreoides17472","green"
"2239","Pastreoides17475","magenta"
"2240","Pastreoides17477","blue"
"2241","Pastreoides17484","yellow"
"2242","Pastreoides17492","yellow"
"2243","Pastreoides17497","darkred"
"2244","Pastreoides17512","brown"
"2245","Pastreoides17531","salmon"
"2246","Pastreoides17539","lightgreen"
"2247","Pastreoides17549","grey"
"2248","Pastreoides17551","purple"
"2249","Pastreoides17560","pink"
"2250","Pastreoides17563","turquoise"
"2251","Pastreoides17577","yellow"
"2252","Pastreoides17578","greenyellow"
"2253","Pastreoides17587","blue"
"2254","Pastreoides17589","pink"
"2255","Pastreoides17590","purple"
"2256","Pastreoides17591","yellow"
"2257","Pastreoides17593","green"
"2258","Pastreoides17594","brown"
"2259","Pastreoides17595","brown"
"2260","Pastreoides17596","pink"
"2261","Pastreoides17597","purple"
"2262","Pastreoides17598","salmon"
"2263","Pastreoides17599","lightcyan"
"2264","Pastreoides17601","grey"
"2265","Pastreoides17603","grey"
"2266","Pastreoides17606","grey"
"2267","Pastreoides17617","grey"
"2268","Pastreoides17618","pink"
"2269","Pastreoides17619","turquoise"
"2270","Pastreoides17621","brown"
"2271","Pastreoides17622","salmon"
"2272","Pastreoides17624","lightyellow"
"2273","Pastreoides17625","grey"
"2274","Pastreoides17626","cyan"
"2275","Pastreoides17630","darkred"
"2276","Pastreoides17632","blue"
"2277","Pastreoides17646","brown"
"2278","Pastreoides17652","grey60"
"2279","Pastreoides17656","lightgreen"
"2280","Pastreoides17711","yellow"
"2281","Pastreoides17731","purple"
"2282","Pastreoides17734","darkturquoise"
"2283","Pastreoides17736","yellow"
"2284","Pastreoides17738","red"
"2285","Pastreoides17741","magenta"
"2286","Pastreoides17750","black"
"2287","Pastreoides17760","red"
"2288","Pastreoides17761","magenta"
"2289","Pastreoides17765","green"
"2290","Pastreoides17783","magenta"
"2291","Pastreoides17792","lightgreen"
"2292","Pastreoides17801","purple"
"2293","Pastreoides17804","darkgreen"
"2294","Pastreoides17805","lightyellow"
"2295","Pastreoides17823","blue"
"2296","Pastreoides17830","red"
"2297","Pastreoides17833","darkturquoise"
"2298","Pastreoides17836","magenta"
"2299","Pastreoides17837","lightyellow"
"2300","Pastreoides17838","grey"
"2301","Pastreoides17839","darkgreen"
"2302","Pastreoides17841","black"
"2303","Pastreoides17842","brown"
"2304","Pastreoides17843","blue"
"2305","Pastreoides17845","brown"
"2306","Pastreoides17846","green"
"2307","Pastreoides17847","grey"
"2308","Pastreoides17848","brown"
"2309","Pastreoides17849","midnightblue"
"2310","Pastreoides17850","yellow"
"2311","Pastreoides17852","blue"
"2312","Pastreoides17853","grey60"
"2313","Pastreoides17854","yellow"
"2314","Pastreoides17855","green"
"2315","Pastreoides17856","green"
"2316","Pastreoides17858","darkred"
"2317","Pastreoides17876","magenta"
"2318","Pastreoides17880","yellow"
"2319","Pastreoides17881","turquoise"
"2320","Pastreoides17899","yellow"
"2321","Pastreoides17933","magenta"
"2322","Pastreoides17953","turquoise"
"2323","Pastreoides17961","turquoise"
"2324","Pastreoides17989","grey"
"2325","Pastreoides17990","pink"
"2326","Pastreoides17999","turquoise"
"2327","Pastreoides18000","purple"
"2328","Pastreoides18001","turquoise"
"2329","Pastreoides18005","darkturquoise"
"2330","Pastreoides18015","royalblue"
"2331","Pastreoides18026","tan"
"2332","Pastreoides18027","greenyellow"
"2333","Pastreoides18028","red"
"2334","Pastreoides18037","blue"
"2335","Pastreoides18044","magenta"
"2336","Pastreoides18063","pink"
"2337","Pastreoides18066","blue"
"2338","Pastreoides18078","darkturquoise"
"2339","Pastreoides18091","grey"
"2340","Pastreoides18098","brown"
"2341","Pastreoides18111","grey"
"2342","Pastreoides18113","lightyellow"
"2343","Pastreoides18114","green"
"2344","Pastreoides18118","turquoise"
"2345","Pastreoides18119","midnightblue"
"2346","Pastreoides18123","magenta"
"2347","Pastreoides18125","cyan"
"2348","Pastreoides18132","pink"
"2349","Pastreoides18143","purple"
"2350","Pastreoides18146","darkturquoise"
"2351","Pastreoides18150","purple"
"2352","Pastreoides18154","cyan"
"2353","Pastreoides18158","tan"
"2354","Pastreoides18171","pink"
"2355","Pastreoides18175","green"
"2356","Pastreoides18207","darkturquoise"
"2357","Pastreoides18220","green"
"2358","Pastreoides18224","turquoise"
"2359","Pastreoides18226","black"
"2360","Pastreoides18231","brown"
"2361","Pastreoides18232","green"
"2362","Pastreoides18233","red"
"2363","Pastreoides18234","green"
"2364","Pastreoides18253","blue"
"2365","Pastreoides18258","grey"
"2366","Pastreoides18279","blue"
"2367","Pastreoides18309","blue"
"2368","Pastreoides18315","black"
"2369","Pastreoides18316","magenta"
"2370","Pastreoides18323","black"
"2371","Pastreoides18331","salmon"
"2372","Pastreoides18335","green"
"2373","Pastreoides18336","purple"
"2374","Pastreoides18350","magenta"
"2375","Pastreoides18351","pink"
"2376","Pastreoides18366","cyan"
"2377","Pastreoides18368","blue"
"2378","Pastreoides18378","lightgreen"
"2379","Pastreoides18387","red"
"2380","Pastreoides18451","grey"
"2381","Pastreoides18457","blue"
"2382","Pastreoides18459","blue"
"2383","Pastreoides18465","magenta"
"2384","Pastreoides18467","midnightblue"
"2385","Pastreoides18468","yellow"
"2386","Pastreoides18500","grey60"
"2387","Pastreoides18501","yellow"
"2388","Pastreoides18506","cyan"
"2389","Pastreoides18510","cyan"
"2390","Pastreoides18522","turquoise"
"2391","Pastreoides18523","turquoise"
"2392","Pastreoides18525","turquoise"
"2393","Pastreoides18528","brown"
"2394","Pastreoides18529","magenta"
"2395","Pastreoides18531","greenyellow"
"2396","Pastreoides18540","blue"
"2397","Pastreoides18541","greenyellow"
"2398","Pastreoides18548","red"
"2399","Pastreoides18550","blue"
"2400","Pastreoides18591","brown"
"2401","Pastreoides18592","tan"
"2402","Pastreoides18593","magenta"
"2403","Pastreoides18596","blue"
"2404","Pastreoides18598","magenta"
"2405","Pastreoides18608","darkred"
"2406","Pastreoides18616","greenyellow"
"2407","Pastreoides18621","pink"
"2408","Pastreoides18624","red"
"2409","Pastreoides18649","brown"
"2410","Pastreoides18653","salmon"
"2411","Pastreoides18682","grey60"
"2412","Pastreoides18701","darkgreen"
"2413","Pastreoides18702","blue"
