"","GO_ID","gene","colors","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"2725","GO:0048585","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2726","GO:0048588","Pastreoides07627","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2727","GO:0048589","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2728","GO:0048589","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2729","GO:0048596","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2730","GO:0048598","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2731","GO:0048608","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2732","GO:0048608","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2733","GO:0048627","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2734","GO:0048646","Pastreoides37751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2735","GO:0048663","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2736","GO:0048664","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2737","GO:0048665","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2738","GO:0048666","Pastreoides00069","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2739","GO:0048666","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2740","GO:0048666","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2741","GO:0048667","Pastreoides18316","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2742","GO:0048711","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2743","GO:0048715","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2744","GO:0048730","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2745","GO:0048731","Pastreoides07154","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2746","GO:0048731","Pastreoides39538","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2747","GO:0048738","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2748","GO:0048752","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2749","GO:0048754","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2750","GO:0048786","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2751","GO:0048791","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2752","GO:0048803","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2753","GO:0048812","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2754","GO:0048813","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2755","GO:0048814","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2756","GO:0048825","Pastreoides50793","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2757","GO:0048856","Pastreoides46362","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2758","GO:0048859","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2759","GO:0048863","Pastreoides08493","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2760","GO:0048872","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2761","GO:0048873","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2762","GO:0050048","Pastreoides03951","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2763","GO:0050434","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2764","GO:0050660","Pastreoides18044","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2765","GO:0050660","Pastreoides31689","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2766","GO:0050661","Pastreoides18044","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2767","GO:0050679","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2768","GO:0050680","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2769","GO:0050680","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2770","GO:0050681","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2771","GO:0050699","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2772","GO:0050699","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2773","GO:0050714","Pastreoides14527","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2774","GO:0050728","Pastreoides08238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2775","GO:0050728","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2776","GO:0050728","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2777","GO:0050729","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2778","GO:0050765","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2779","GO:0050766","Pastreoides15934","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2780","GO:0050767","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2781","GO:0050768","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2782","GO:0050768","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2783","GO:0050769","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2784","GO:0050770","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2785","GO:0050774","Pastreoides23236","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2786","GO:0050778","Pastreoides48403","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2787","GO:0050793","Pastreoides40764","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2788","GO:0050794","Pastreoides04123","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2789","GO:0050794","Pastreoides06690","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2790","GO:0050794","Pastreoides11591","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2791","GO:0050794","Pastreoides13262","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2792","GO:0050794","Pastreoides33304","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2793","GO:0050794","Pastreoides37751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2794","GO:0050796","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2795","GO:0050804","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2796","GO:0050804","Pastreoides14057","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2797","GO:0050804","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2798","GO:0050821","Pastreoides12664","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2799","GO:0050830","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2800","GO:0050840","Pastreoides13302","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2801","GO:0050877","Pastreoides17076","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2802","GO:0050877","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2803","GO:0050890","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2804","GO:0050891","Pastreoides13592","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2805","GO:0050893","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2806","GO:0050896","Pastreoides06690","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2807","GO:0050896","Pastreoides37751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2808","GO:0050896","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2809","GO:0050905","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2810","GO:0050908","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2811","GO:0051006","Pastreoides42565","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2812","GO:0051010","Pastreoides03970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2813","GO:0051015","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2814","GO:0051038","Pastreoides50902","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2815","GO:0051054","Pastreoides22503","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2816","GO:0051056","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2817","GO:0051082","Pastreoides04970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2818","GO:0051091","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2819","GO:0051091","Pastreoides07540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2820","GO:0051091","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2821","GO:0051117","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2822","GO:0051128","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2823","GO:0051128","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2824","GO:0051128","Pastreoides17076","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2825","GO:0051128","Pastreoides18316","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2826","GO:0051128","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2827","GO:0051128","Pastreoides39538","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2828","GO:0051128","Pastreoides43146","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2829","GO:0051179","Pastreoides09994","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2830","GO:0051179","Pastreoides54068","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2831","GO:0051233","Pastreoides12330","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2832","GO:0051239","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2833","GO:0051239","Pastreoides09911","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2834","GO:0051239","Pastreoides29423","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2835","GO:0051239","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2836","GO:0051239","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2837","GO:0051239","Pastreoides40764","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2838","GO:0051240","Pastreoides21071","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2839","GO:0051241","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2840","GO:0051246","Pastreoides31703","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2841","GO:0051252","Pastreoides19793","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2842","GO:0051254","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2843","GO:0051258","Pastreoides21202","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2844","GO:0051260","Pastreoides08038","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2845","GO:0051281","Pastreoides21202","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2846","GO:0051287","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2847","GO:0051298","Pastreoides24119","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2848","GO:0051315","Pastreoides24119","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2849","GO:0051315","Pastreoides24119","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2850","GO:0051336","Pastreoides39538","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2851","GO:0051383","Pastreoides24119","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2852","GO:0051384","Pastreoides30196","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2853","GO:0051409","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2854","GO:0051480","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2855","GO:0051489","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2856","GO:0051536","Pastreoides15480","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2857","GO:0051567","Pastreoides50902","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2858","GO:0051571","Pastreoides00089","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2859","GO:0051574","Pastreoides08493","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2860","GO:0051593","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2861","GO:0051604","Pastreoides42565","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2862","GO:0051707","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2863","GO:0051716","Pastreoides18316","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2864","GO:0051716","Pastreoides54068","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2865","GO:0051716","Pastreoides43146","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2866","GO:0051726","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2867","GO:0051729","Pastreoides39087","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2868","GO:0051770","Pastreoides03082","brown",0.00618710130371354,1,2,2,"positive regulation of nitric-oxide synthase biosynthetic process","BP","other metabolic processes","P"
"2869","GO:0051770","Pastreoides11683","brown",0.00618710130371354,1,2,2,"positive regulation of nitric-oxide synthase biosynthetic process","BP","other metabolic processes","P"
"2870","GO:0051788","Pastreoides54937","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2871","GO:0051791","Pastreoides26449","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2872","GO:0051899","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2873","GO:0051900","Pastreoides32099","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2874","GO:0051923","Pastreoides13592","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2875","GO:0051964","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2876","GO:0052629","Pastreoides00069","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2877","GO:0052650","Pastreoides48958","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2878","GO:0052654","Pastreoides03951","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2879","GO:0052655","Pastreoides03951","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2880","GO:0052656","Pastreoides03951","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2881","GO:0052794","Pastreoides10751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2882","GO:0052795","Pastreoides10751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2883","GO:0052796","Pastreoides10751","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2884","GO:0052909","Pastreoides02208","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2885","GO:0055037","Pastreoides15206","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2886","GO:0055037","Pastreoides03540","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2887","GO:0055037","Pastreoides27332","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2888","GO:0055065","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2889","GO:0055065","Pastreoides54068","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2890","GO:0055078","Pastreoides13592","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2891","GO:0055085","Pastreoides02209","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2892","GO:0055085","Pastreoides02209","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2893","GO:0055085","Pastreoides05928","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2894","GO:0055085","Pastreoides32156","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2895","GO:0055085","Pastreoides48679","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2896","GO:0055093","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2897","GO:0055117","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2898","GO:0060021","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2899","GO:0060026","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2900","GO:0060033","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2901","GO:0060041","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2902","GO:0060044","Pastreoides08493","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2903","GO:0060045","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2904","GO:0060047","Pastreoides13592","brown",0.0239842460367356,0.998907004184201,2,4,"heart contraction","BP","other biological processes","P"
"2905","GO:0060047","Pastreoides21356","brown",0.0239842460367356,0.998907004184201,2,4,"heart contraction","BP","other biological processes","P"
"2906","GO:0060059","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2907","GO:0060060","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2908","GO:0060077","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2909","GO:0060079","Pastreoides03970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2910","GO:0060090","Pastreoides39669","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2911","GO:0060112","Pastreoides36628","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2912","GO:0060123","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2913","GO:0060250","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2914","GO:0060253","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2915","GO:0060271","Pastreoides17036","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2916","GO:0060271","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2917","GO:0060284","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2918","GO:0060285","Pastreoides46062","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2919","GO:0060288","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2920","GO:0060289","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2921","GO:0060291","Pastreoides03970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2922","GO:0060291","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2923","GO:0060304","Pastreoides00069","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2924","GO:0060318","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2925","GO:0060322","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2926","GO:0060324","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2927","GO:0060325","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2928","GO:0060341","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2929","GO:0060347","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2930","GO:0060349","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2931","GO:0060349","Pastreoides23988","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2932","GO:0060350","Pastreoides13592","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2933","GO:0060354","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2934","GO:0060373","Pastreoides18070","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2935","GO:0060384","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2936","GO:0060411","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2937","GO:0060412","Pastreoides38073","brown",0.0364913163640541,0.997904513590416,2,4,"ventricular septum morphogenesis","BP","developmental processes","P"
"2938","GO:0060412","Pastreoides20277","brown",0.0364913163640541,0.997904513590416,2,4,"ventricular septum morphogenesis","BP","developmental processes","P"
"2939","GO:0060429","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2940","GO:0060444","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2941","GO:0060478","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2942","GO:0060528","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2943","GO:0060535","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2944","GO:0060541","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2945","GO:0060548","Pastreoides15601","brown",0.0298423106177654,0.994545282646232,4,14,"negative regulation of cell death","BP","death","P"
"2946","GO:0060548","Pastreoides20277","brown",0.0298423106177654,0.994545282646232,4,14,"negative regulation of cell death","BP","death","P"
"2947","GO:0060548","Pastreoides06381","brown",0.0298423106177654,0.994545282646232,4,14,"negative regulation of cell death","BP","death","P"
"2948","GO:0060548","Pastreoides21881","brown",0.0298423106177654,0.994545282646232,4,14,"negative regulation of cell death","BP","death","P"
"2949","GO:0060571","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2950","GO:0060596","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2951","GO:0060612","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2952","GO:0060627","Pastreoides00069","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2953","GO:0060627","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2954","GO:0060627","Pastreoides15601","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2955","GO:0060740","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2956","GO:0060764","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2957","GO:0060766","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2958","GO:0060768","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2959","GO:0060828","Pastreoides12330","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2960","GO:0060842","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2961","GO:0060843","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2962","GO:0060907","Pastreoides03082","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2963","GO:0060948","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2964","GO:0060956","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2965","GO:0060976","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2966","GO:0060976","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2967","GO:0060979","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2968","GO:0060982","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2969","GO:0060997","Pastreoides12330","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2970","GO:0061001","Pastreoides36405","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2971","GO:0061024","Pastreoides09653","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2972","GO:0061024","Pastreoides37093","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2973","GO:0061044","Pastreoides36084","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2974","GO:0061049","Pastreoides11683","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2975","GO:0061060","Pastreoides34983","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2976","GO:0061061","Pastreoides13262","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2977","GO:0061087","Pastreoides02166","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2978","GO:0061159","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2979","GO:0061178","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2980","GO:0061304","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2981","GO:0061310","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2982","GO:0061314","Pastreoides38073","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2983","GO:0061324","Pastreoides04631","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2984","GO:0061331","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2985","GO:0061357","Pastreoides17036","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2986","GO:0061382","Pastreoides10000","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2987","GO:0061400","Pastreoides05184","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2988","GO:0061400","Pastreoides05184","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2989","GO:0061419","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2990","GO:0061484","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2991","GO:0061564","Pastreoides18316","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2992","GO:0061626","Pastreoides27238","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2993","GO:0061628","Pastreoides01150","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2994","GO:0061630","Pastreoides00802","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2995","GO:0061630","Pastreoides07627","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2996","GO:0061630","Pastreoides30275","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2997","GO:0061649","Pastreoides08493","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2998","GO:0061669","Pastreoides25707","brown",NA,NA,NA,NA,NA,NA,NA,NA
"2999","GO:0061750","Pastreoides29772","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3000","GO:0061863","Pastreoides03970","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3001","GO:0061982","Pastreoides24119","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3002","GO:0062009","Pastreoides04914","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3003","GO:0062023","Pastreoides17590","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3004","GO:0062023","Pastreoides18316","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3005","GO:0062043","Pastreoides20277","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3006","GO:0062176","Pastreoides53023","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3007","GO:0065003","Pastreoides06381","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3008","GO:0065003","Pastreoides47605","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3009","GO:0065007","Pastreoides07884","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3010","GO:0065007","Pastreoides34121","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3011","GO:0065007","Pastreoides38349","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3012","GO:0065007","Pastreoides38542","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3013","GO:0065008","Pastreoides18749","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3014","GO:0065008","Pastreoides43146","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3015","GO:0065008","Pastreoides29423","brown",NA,NA,NA,NA,NA,NA,NA,NA
"3016","GO:0065009","Pastreoides31703","brown",NA,NA,NA,NA,NA,NA,NA,NA
