"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"246","GO:0009060","Pastreoides64576",0.965504215899555,2.81066535618855e-48,8.96476556715154e-111,0.00126559210738518,0.22007092227587,5.26558694048606e-38,9.99402538892776e-11,NA,NA,NA,NA,NA,NA,NA,NA
"247","GO:0009407","Pastreoides36905",0.0994639223610181,0.21277311917119,0.700496812345033,4.54874635059311e-23,0.282597442736807,0.850812654922693,0.0346622356765775,0.0106091648666111,1,1,1,"toxin catabolic process","BP","other metabolic processes","P"
"248","GO:0009409","Pastreoides20503",0.0404204052034191,2.18583108658363e-19,0.193039103286292,0.219457253375188,0.753903013269926,0.803226977891536,0.0463145258485534,NA,NA,NA,NA,NA,NA,NA,NA
"249","GO:0009414","Pastreoides20503",0.0404204052034191,2.18583108658363e-19,0.193039103286292,0.219457253375188,0.753903013269926,0.803226977891536,0.0463145258485534,NA,NA,NA,NA,NA,NA,NA,NA
"250","GO:0009507","Pastreoides20503",0.0404204052034191,2.18583108658363e-19,0.193039103286292,0.219457253375188,0.753903013269926,0.803226977891536,0.0463145258485534,NA,NA,NA,NA,NA,NA,NA,NA
"251","GO:0009536","Pastreoides36905",0.0994639223610181,0.21277311917119,0.700496812345033,4.54874635059311e-23,0.282597442736807,0.850812654922693,0.0346622356765775,0.0397718991979468,0.999405581116716,1,4,"plastid","CC","other cellular component","C"
"252","GO:0009617","Pastreoides17097",0.394874123764861,0.5300217714141,0.998352541776826,0.792582859094101,0.889717069745484,0.974827955891376,0.0448242532735762,NA,NA,NA,NA,NA,NA,NA,NA
"253","GO:0009636","Pastreoides36905",0.0994639223610181,0.21277311917119,0.700496812345033,4.54874635059311e-23,0.282597442736807,0.850812654922693,0.0346622356765775,NA,NA,NA,NA,NA,NA,NA,NA
"254","GO:0009651","Pastreoides20503",0.0404204052034191,2.18583108658363e-19,0.193039103286292,0.219457253375188,0.753903013269926,0.803226977891536,0.0463145258485534,NA,NA,NA,NA,NA,NA,NA,NA
"255","GO:0009653","Pastreoides14803",1.15392876731798e-23,0.921238336543919,0.592443978662117,0.642343710397242,0.263059550134049,0.549270755764407,0.0463145258485534,NA,NA,NA,NA,NA,NA,NA,NA
"256","GO:0009705","Pastreoides27461",4.7689897023292e-11,0.164431344866198,6.63054917182863e-07,0.282747568536256,0.929921245683885,0.669596279376854,0.0371640061211124,NA,NA,NA,NA,NA,NA,NA,NA
"257","GO:0009922","Pastreoides00027",7.9888009868276e-06,0.964440705565626,0.955129641344168,1.06562912616742e-05,0.785748127245657,0.228854756058784,0.00015601147037834,0.0104845021186825,1,1,1,"fatty acid elongase activity","MF","other molecular function","F"
"258","GO:0009922","Pastreoides00027",7.9888009868276e-06,0.964440705565626,0.955129641344168,1.06562912616742e-05,0.785748127245657,0.228854756058784,0.00015601147037834,0.0104845021186825,1,1,1,"fatty acid elongase activity","MF","other molecular function","F"
"259","GO:0009987","Pastreoides21320",0.518198279099194,0.792539786078516,0.869848341082101,0.212448534828121,0.22852151647063,0.569204516714464,0.0371640061211124,NA,NA,NA,NA,NA,NA,NA,NA
"260","GO:0009987","Pastreoides32320",0.852382621692993,0.911187919656282,0.946498295165967,0.951579305415534,0.986503053956481,0.999931545357191,0.0371640061211124,NA,NA,NA,NA,NA,NA,NA,NA
