"","GO_ID","gene","adj.pval.Origin","adj.pval.Treatment","adj.pval.LifeStage","adj.pval.Origin_x_Treatment","adj.pval.Origin_x_LifeStage","adj.pval.Treatment_x_LifeStage","adj.pval.Origin_x_Treatment_x_LifeStage","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"23","GO:0000139","Pastreoides23988",4.8905792509731e-12,0.982035159269525,0.875887442525384,6.83115762584939e-12,0.125212709351057,0.750790386254953,0.919261755082283,0.0133877501556246,0.996126571527528,8,35,"Golgi membrane","CC","ER/Golgi","C"
"24","GO:0000139","Pastreoides05894",0.983439727958965,0.960107010057906,0.831054816319915,0.0203756486986088,0.454105787506995,0.980138243835103,0.981333558924929,0.0133877501556246,0.996126571527528,8,35,"Golgi membrane","CC","ER/Golgi","C"
"25","GO:0000154","Pastreoides02208",4.83767262934998e-59,1.30437100068009e-47,0.015721320361408,2.32980504289252e-21,0.95232912799918,0.916319744872964,0.793756773969659,NA,NA,NA,NA,NA,NA,NA,NA
"26","GO:0000166","Pastreoides16185",1.88606191199772e-41,8.20475754774998e-07,1.40848840725658e-23,1.47249191172668e-09,0.308545845752441,0.986430139080427,0.689920643569139,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"27","GO:0000166","Pastreoides44320",5.72555881105378e-76,0.956967837778776,0.00015053894060498,4.3973912057334e-17,0.144931773731444,0.93574840962786,0.543193253582046,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"28","GO:0000166","Pastreoides13614",0.000255676859069073,4.024548795146e-14,0.00837645099090844,3.70635592566755e-06,0.0937785296530149,0.387780166796651,0.226375019005827,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"29","GO:0000166","Pastreoides16185",1.88606191199772e-41,8.20475754774998e-07,1.40848840725658e-23,1.47249191172668e-09,0.308545845752441,0.986430139080427,0.689920643569139,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"30","GO:0000166","Pastreoides30640",9.9090329781455e-08,0.444909090807301,0.121582453847625,0.00504555205077243,0.874319933977643,0.137918342027973,0.141127564744726,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"31","GO:0000166","Pastreoides29381",0.352835916720713,0.304413033815379,0.70885779521881,0.0382233925686563,0.908156575073625,0.453458272355913,1,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"32","GO:0000166","Pastreoides57603",1.11005127397211e-09,3.89664794968464e-10,0.708428803233378,0.000147561188166784,0.131104020545948,0.892336434102584,0.799065997541401,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"33","GO:0000166","Pastreoides02895",2.2370931758027e-13,1.13936160768285e-15,0.462876318516239,5.99063514726724e-06,0.0674631507432189,0.804420365506259,0.00585603464147358,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"34","GO:0000166","Pastreoides16185",1.88606191199772e-41,8.20475754774998e-07,1.40848840725658e-23,1.47249191172668e-09,0.308545845752441,0.986430139080427,0.689920643569139,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"35","GO:0000166","Pastreoides64459",4.53734739934433e-05,0.311556772304631,0.0698498330458882,0.0236821619509867,0.392188957709896,0.200562020720503,0.825686588837447,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"36","GO:0000166","Pastreoides54274",0.127505923781646,0.984503566575565,1.06708978923292e-08,0.00279783849630979,0.730468132917117,0.862398486177624,0.578492777657589,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"37","GO:0000166","Pastreoides54268",2.59471996729472e-16,0.019486324949037,2.98503682323303e-35,7.58154219010325e-11,0.120704444947586,0.0705357516621794,1,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"38","GO:0000166","Pastreoides48679",5.18394587343246e-09,1.40630902098479e-11,0.470534129480035,3.7120928332496e-06,0.525332290199161,0.990700758094407,0.816706361646911,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"39","GO:0000166","Pastreoides02895",2.2370931758027e-13,1.13936160768285e-15,0.462876318516239,5.99063514726724e-06,0.0674631507432189,0.804420365506259,0.00585603464147358,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"40","GO:0000166","Pastreoides15601",0,6.91619267214155e-56,0.866442979387116,5.54225793957715e-172,0.000444318875062636,0.779819294810324,0.973223460339163,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"41","GO:0000166","Pastreoides13614",0.000255676859069073,4.024548795146e-14,0.00837645099090844,3.70635592566755e-06,0.0937785296530149,0.387780166796651,0.226375019005827,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"42","GO:0000166","Pastreoides00785",9.54589752871917e-200,2.31274947384799e-06,0.00163783601814202,5.98097098362044e-16,0.750576946459982,0.0166652232990977,0.333801438492573,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"43","GO:0000166","Pastreoides01150",4.00593569732151e-35,0.00292764858303138,0.000509587697910392,0.00714867529346164,0.552345956994265,0.832029745504566,0.916018083344968,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"44","GO:0000166","Pastreoides33741",1.09983845371685e-09,0.0162989945724718,3.76089167769782e-07,1.94674165420883e-12,0.77298677045186,0.0147292431300389,0.210413633060334,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"45","GO:0000166","Pastreoides64459",4.53734739934433e-05,0.311556772304631,0.0698498330458882,0.0236821619509867,0.392188957709896,0.200562020720503,0.825686588837447,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"46","GO:0000166","Pastreoides04543",0,0.00016849989016816,0.861472232879381,2.37674203985356e-60,0.957634228230725,0.443381939838838,0.891331365042626,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"47","GO:0000166","Pastreoides17880",1.57539381075176e-14,1.27053455094494e-37,5.03042811955832e-10,0.0018358384298694,0.055294035987902,0.334646845455828,0.0253228218288884,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"48","GO:0000166","Pastreoides33741",1.09983845371685e-09,0.0162989945724718,3.76089167769782e-07,1.94674165420883e-12,0.77298677045186,0.0147292431300389,0.210413633060334,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"49","GO:0000166","Pastreoides44320",5.72555881105378e-76,0.956967837778776,0.00015053894060498,4.3973912057334e-17,0.144931773731444,0.93574840962786,0.543193253582046,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"50","GO:0000166","Pastreoides54274",0.127505923781646,0.984503566575565,1.06708978923292e-08,0.00279783849630979,0.730468132917117,0.862398486177624,0.578492777657589,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"51","GO:0000166","Pastreoides54268",2.59471996729472e-16,0.019486324949037,2.98503682323303e-35,7.58154219010325e-11,0.120704444947586,0.0705357516621794,1,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"52","GO:0000166","Pastreoides17880",1.57539381075176e-14,1.27053455094494e-37,5.03042811955832e-10,0.0018358384298694,0.055294035987902,0.334646845455828,0.0253228218288884,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"53","GO:0000166","Pastreoides54268",2.59471996729472e-16,0.019486324949037,2.98503682323303e-35,7.58154219010325e-11,0.120704444947586,0.0705357516621794,1,0.0192566442744424,0.99085631745895,17,104,"nucleotide binding","MF","other molecular function","F"
"54","GO:0000175","Pastreoides22517",0.743408720326708,0.239394150547987,0.435350158134001,0.00118573576856179,0.142781384189228,0.991822100019792,0.648649029831424,0.0235524280009037,0.999239478956831,2,3,"3'-5'-exoribonuclease activity","MF","other molecular function","F"
"55","GO:0000175","Pastreoides22517",0.743408720326708,0.239394150547987,0.435350158134001,0.00118573576856179,0.142781384189228,0.991822100019792,0.648649029831424,0.0235524280009037,0.999239478956831,2,3,"3'-5'-exoribonuclease activity","MF","other molecular function","F"
"56","GO:0000175","Pastreoides21881",4.52850889354343e-07,1.14761061835202e-35,0.300272089026388,3.20066070405912e-22,0.927253678640672,0.351649135433114,0.850587233032507,0.0235524280009037,0.999239478956831,2,3,"3'-5'-exoribonuclease activity","MF","other molecular function","F"
"57","GO:0000177","Pastreoides22517",0.743408720326708,0.239394150547987,0.435350158134001,0.00118573576856179,0.142781384189228,0.991822100019792,0.648649029831424,NA,NA,NA,NA,NA,NA,NA,NA
"58","GO:0000179","Pastreoides02208",4.83767262934998e-59,1.30437100068009e-47,0.015721320361408,2.32980504289252e-21,0.95232912799918,0.916319744872964,0.793756773969659,NA,NA,NA,NA,NA,NA,NA,NA
"59","GO:0000209","Pastreoides12526",0.678567071502556,0.134712051484464,0.435683794744537,0.0240401694335267,0.954870906135944,0.703156488845633,0.543759472668935,NA,NA,NA,NA,NA,NA,NA,NA
"60","GO:0000226","Pastreoides22778",0.91610251651948,0.00859051032467204,0.745081231380846,2.87815236978164e-07,0.370069146658235,0.944422321120406,0.142461347649574,NA,NA,NA,NA,NA,NA,NA,NA
"61","GO:0000281","Pastreoides08292",0.659543010190318,0.529800360745524,0.533427440750242,0.00311740663719146,0.0808129307117167,0.334646845455828,0.506696528172115,NA,NA,NA,NA,NA,NA,NA,NA
"62","GO:0000287","Pastreoides03188",5.93802241322487e-16,1.03361126437436e-09,0.00156167807643753,8.38499029263281e-12,0.850745352943168,0.785280138114461,0.598287374123589,NA,NA,NA,NA,NA,NA,NA,NA
"63","GO:0000287","Pastreoides09294",0.681560030178967,0.620768545889989,0.795858290363505,0.0273039544978502,0.656141132178647,0.745819091112923,1,NA,NA,NA,NA,NA,NA,NA,NA
"64","GO:0000287","Pastreoides11562",0.938555633964971,0.982717259288574,0.8486047476641,0.00984432138756776,0.644071581562154,0.820498933652446,0.882064970081374,NA,NA,NA,NA,NA,NA,NA,NA
"65","GO:0000287","Pastreoides58703",0.657407075290607,0.794571424286343,0.530756071814937,0.00208580620283329,0.889653329117562,0.935882875479669,0.826134764423955,NA,NA,NA,NA,NA,NA,NA,NA
"66","GO:0000288","Pastreoides21881",4.52850889354343e-07,1.14761061835202e-35,0.300272089026388,3.20066070405912e-22,0.927253678640672,0.351649135433114,0.850587233032507,NA,NA,NA,NA,NA,NA,NA,NA
"67","GO:0000301","Pastreoides10252",0.0778122824117036,0.0081318901286621,0.881180788089177,6.20373476638309e-05,0.32602753024806,0.786186285027249,0.818618646230973,NA,NA,NA,NA,NA,NA,NA,NA
"68","GO:0000320","Pastreoides29486",2.64540336741038e-06,4.96134675003766e-12,0.884175184866337,8.08084039777598e-05,0.840500159078238,0.872933987686134,0.699728750779615,NA,NA,NA,NA,NA,NA,NA,NA
"69","GO:0000381","Pastreoides41028",7.74895048726645e-08,0.00900147538601731,0.000277457365580839,1.27322126668132e-19,0.0808129307117167,0.812587655241001,0.507732966423845,NA,NA,NA,NA,NA,NA,NA,NA
"70","GO:0000462","Pastreoides04543",0,0.00016849989016816,0.861472232879381,2.37674203985356e-60,0.957634228230725,0.443381939838838,0.891331365042626,NA,NA,NA,NA,NA,NA,NA,NA
"71","GO:0000737","Pastreoides47605",5.39843544315023e-05,0.175255376892234,0.41937883516698,0.000328165869477953,0.925949183398995,0.182910265627206,0.234564068923037,NA,NA,NA,NA,NA,NA,NA,NA
"72","GO:0000775","Pastreoides36476",1.65155286865662e-05,0.0698222502219498,0.401378092130437,2.74732783717398e-07,0.954870906135944,0.281185760486283,0.887915459400051,NA,NA,NA,NA,NA,NA,NA,NA
"73","GO:0000776","Pastreoides08292",0.659543010190318,0.529800360745524,0.533427440750242,0.00311740663719146,0.0808129307117167,0.334646845455828,0.506696528172115,NA,NA,NA,NA,NA,NA,NA,NA
"74","GO:0000776","Pastreoides03970",0.00450955986939906,0.00523846786677079,0.68979229102143,1.3618636200909e-06,0.771682967829773,0.832858289651228,0.329304751109392,NA,NA,NA,NA,NA,NA,NA,NA
"75","GO:0000781","Pastreoides24898",4.72153615876472e-43,0.848743853266305,0.921286593509699,2.89854873266657e-15,0.893298141189753,0.485346672890168,0.577233256161541,NA,NA,NA,NA,NA,NA,NA,NA
"76","GO:0000785","Pastreoides13282",0.0007469790682382,0.738665159961207,0.186412774250257,1.18104062608303e-16,0.944972462722739,0.618590585208183,0.831866342995468,NA,NA,NA,NA,NA,NA,NA,NA
"77","GO:0000785","Pastreoides24898",4.72153615876472e-43,0.848743853266305,0.921286593509699,2.89854873266657e-15,0.893298141189753,0.485346672890168,0.577233256161541,NA,NA,NA,NA,NA,NA,NA,NA
"78","GO:0000786","Pastreoides36464",0.0749161042113999,0.164838778833286,0.824108570195396,0.0347261380983994,0.499875392602921,0.905615528585273,0.141127564744726,NA,NA,NA,NA,NA,NA,NA,NA
"79","GO:0000791","Pastreoides36476",1.65155286865662e-05,0.0698222502219498,0.401378092130437,2.74732783717398e-07,0.954870906135944,0.281185760486283,0.887915459400051,NA,NA,NA,NA,NA,NA,NA,NA
"80","GO:0000792","Pastreoides01150",4.00593569732151e-35,0.00292764858303138,0.000509587697910392,0.00714867529346164,0.552345956994265,0.832029745504566,0.916018083344968,NA,NA,NA,NA,NA,NA,NA,NA
"81","GO:0000792","Pastreoides03188",5.93802241322487e-16,1.03361126437436e-09,0.00156167807643753,8.38499029263281e-12,0.850745352943168,0.785280138114461,0.598287374123589,NA,NA,NA,NA,NA,NA,NA,NA
"82","GO:0000794","Pastreoides24898",4.72153615876472e-43,0.848743853266305,0.921286593509699,2.89854873266657e-15,0.893298141189753,0.485346672890168,0.577233256161541,NA,NA,NA,NA,NA,NA,NA,NA
"83","GO:0000794","Pastreoides36020",0.866910129908803,0.461686521342373,0.00557239823236301,5.0553383899963e-06,0.775689233510979,0.830742078895703,0.699728750779615,NA,NA,NA,NA,NA,NA,NA,NA
"84","GO:0000796","Pastreoides36020",0.866910129908803,0.461686521342373,0.00557239823236301,5.0553383899963e-06,0.775689233510979,0.830742078895703,0.699728750779615,NA,NA,NA,NA,NA,NA,NA,NA
"85","GO:0000812","Pastreoides15283",4.43393426944403e-06,0.325385123098289,0.0822949334892791,0.00392190293172093,0.921159810656237,0.200562020720503,1,NA,NA,NA,NA,NA,NA,NA,NA
"86","GO:0000922","Pastreoides03970",0.00450955986939906,0.00523846786677079,0.68979229102143,1.3618636200909e-06,0.771682967829773,0.832858289651228,0.329304751109392,NA,NA,NA,NA,NA,NA,NA,NA
"87","GO:0000940","Pastreoides24119",1.23335837968465e-88,2.45295551123021e-05,0.828161604513265,3.44960228502593e-09,0.982366292335021,0.702114862517576,0.944882199510928,NA,NA,NA,NA,NA,NA,NA,NA
"88","GO:0000958","Pastreoides21881",4.52850889354343e-07,1.14761061835202e-35,0.300272089026388,3.20066070405912e-22,0.927253678640672,0.351649135433114,0.850587233032507,NA,NA,NA,NA,NA,NA,NA,NA
"89","GO:0000976","Pastreoides01150",4.00593569732151e-35,0.00292764858303138,0.000509587697910392,0.00714867529346164,0.552345956994265,0.832029745504566,0.916018083344968,NA,NA,NA,NA,NA,NA,NA,NA
"90","GO:0000976","Pastreoides07138",6.88402821443779e-05,0.980360515022812,0.777756851785282,0.00207782368470322,0.999616814013152,0.888898562308522,1,NA,NA,NA,NA,NA,NA,NA,NA
"91","GO:0000977","Pastreoides33854",5.63234283002523e-68,0.000198843321817789,0.0757401341836186,3.13095821822686e-30,0.987023669154275,0.731087933156036,0.848715063270279,NA,NA,NA,NA,NA,NA,NA,NA
"92","GO:0000978","Pastreoides04914",0.564720920517594,0.186713304927698,0.206002865948496,0.000110210569617929,0.72144763664556,0.556599447002319,0.709475972333234,NA,NA,NA,NA,NA,NA,NA,NA
"93","GO:0000978","Pastreoides38870",2.11863547122337e-62,0.255147671531323,0.74604556691991,2.81995154723806e-16,0.367758501220426,0.970907980460048,1,NA,NA,NA,NA,NA,NA,NA,NA
"94","GO:0000981","Pastreoides05184",0.00164651172924915,0.963986374851354,0.6249340107388,0.0255158098573307,0.20430525499404,0.332122085485767,0.881802633594611,NA,NA,NA,NA,NA,NA,NA,NA
"95","GO:0000981","Pastreoides38870",2.11863547122337e-62,0.255147671531323,0.74604556691991,2.81995154723806e-16,0.367758501220426,0.970907980460048,1,NA,NA,NA,NA,NA,NA,NA,NA
"96","GO:0000993","Pastreoides12529",1.17899872914808e-32,0.0024444792655172,0.435350158134001,0.0123338051533714,0.890913737397192,0.125292796656796,0.696820279701428,NA,NA,NA,NA,NA,NA,NA,NA
"97","GO:0001006","Pastreoides12738",0.770335975965389,0.0630940408436048,0.00713330758554205,0.020879987849242,0.588093605471736,0.0576514527001692,0.944969164387997,NA,NA,NA,NA,NA,NA,NA,NA
"98","GO:0001006","Pastreoides57981",2.61073111829514e-06,0.0187281746976227,1.19762722319221e-187,0.00147397236200338,1.55558839496316e-10,0.0544007734677706,0.0655478706730789,NA,NA,NA,NA,NA,NA,NA,NA
"99","GO:0001228","Pastreoides33854",5.63234283002523e-68,0.000198843321817789,0.0757401341836186,3.13095821822686e-30,0.987023669154275,0.731087933156036,0.848715063270279,NA,NA,NA,NA,NA,NA,NA,NA
"100","GO:0001228","Pastreoides38870",2.11863547122337e-62,0.255147671531323,0.74604556691991,2.81995154723806e-16,0.367758501220426,0.970907980460048,1,NA,NA,NA,NA,NA,NA,NA,NA
"101","GO:0001501","Pastreoides04914",0.564720920517594,0.186713304927698,0.206002865948496,0.000110210569617929,0.72144763664556,0.556599447002319,0.709475972333234,NA,NA,NA,NA,NA,NA,NA,NA
"102","GO:0001501","Pastreoides24713",1.91125249679557e-10,6.17780471157135e-11,2.3510630352836e-06,2.33871087127814e-24,0.731494379356246,0.978769688221927,0.538701217229031,NA,NA,NA,NA,NA,NA,NA,NA
"103","GO:0001501","Pastreoides56900",0.0291323187369873,0.00273089730512618,1.32155762621576e-78,3.97499431542522e-10,0.00208806202113015,0.97424151152238,0.944882199510928,NA,NA,NA,NA,NA,NA,NA,NA
"104","GO:0001525","Pastreoides12709",0.015043784628091,0.434657525792829,0.522338809464871,0.00514229222105426,0.942343113367459,0.882342214534507,0.864441928920189,NA,NA,NA,NA,NA,NA,NA,NA
"105","GO:0001525","Pastreoides39521",1.94156296049997e-20,1.22609331486156e-16,0.0752825465666649,1.78369107474306e-26,0.893298141189753,0.92057819842642,0.796926185526674,NA,NA,NA,NA,NA,NA,NA,NA
"106","GO:0001525","Pastreoides39522",0.284882607681847,3.40450155111387e-06,0.183806096982247,8.26707062985061e-30,0.055294035987902,0.322945550780077,0.498862411105594,NA,NA,NA,NA,NA,NA,NA,NA
"107","GO:0001540","Pastreoides03082",0.944153246350969,0.646976616653604,0.920726110045999,0.00237426932167824,0.890913737397192,0.991822100019792,0.684623253866146,NA,NA,NA,NA,NA,NA,NA,NA
"108","GO:0001568","Pastreoides24349",0.710038540381702,0.304413033815379,0.643444397809053,0.0232914277534276,0.976146660909291,0.946408341093514,0.498862411105594,NA,NA,NA,NA,NA,NA,NA,NA
"109","GO:0001568","Pastreoides34313",0.00369047495976295,1.29327933839036e-05,0.773630651294506,0.0198825524807868,0.656141132178647,0.795910833065729,0.464389866586186,NA,NA,NA,NA,NA,NA,NA,NA
"110","GO:0001662","Pastreoides03188",5.93802241322487e-16,1.03361126437436e-09,0.00156167807643753,8.38499029263281e-12,0.850745352943168,0.785280138114461,0.598287374123589,NA,NA,NA,NA,NA,NA,NA,NA
"111","GO:0001669","Pastreoides11562",0.938555633964971,0.982717259288574,0.8486047476641,0.00984432138756776,0.644071581562154,0.820498933652446,0.882064970081374,NA,NA,NA,NA,NA,NA,NA,NA
"112","GO:0001673","Pastreoides03188",5.93802241322487e-16,1.03361126437436e-09,0.00156167807643753,8.38499029263281e-12,0.850745352943168,0.785280138114461,0.598287374123589,NA,NA,NA,NA,NA,NA,NA,NA
"113","GO:0001682","Pastreoides00839",4.28539348540001e-63,1.34490354633489e-73,7.28646653405188e-06,8.07478705275083e-19,0.180804201702397,0.31467282801797,0.967858928572766,NA,NA,NA,NA,NA,NA,NA,NA
"114","GO:0001682","Pastreoides00839",4.28539348540001e-63,1.34490354633489e-73,7.28646653405188e-06,8.07478705275083e-19,0.180804201702397,0.31467282801797,0.967858928572766,NA,NA,NA,NA,NA,NA,NA,NA
"115","GO:0001700","Pastreoides06381",0.0175486375494227,8.59789691762551e-06,0.238391931103443,0.00428132825949743,0.301628518005367,0.535294419566486,0.819351658674259,NA,NA,NA,NA,NA,NA,NA,NA
"116","GO:0001701","Pastreoides03469",0.567511106941748,0.00152992190169239,0.954237656467896,0.0334220439076472,0.477714315977535,0.957367382172575,0.897907242566621,NA,NA,NA,NA,NA,NA,NA,NA
"117","GO:0001701","Pastreoides04914",0.564720920517594,0.186713304927698,0.206002865948496,0.000110210569617929,0.72144763664556,0.556599447002319,0.709475972333234,NA,NA,NA,NA,NA,NA,NA,NA
"118","GO:0001701","Pastreoides20591",0.300835714014146,0.740924806991654,0.448725984096094,0.00559255042185764,0.832782768288061,0.433247101636889,0.4506533864417,NA,NA,NA,NA,NA,NA,NA,NA
"119","GO:0001707","Pastreoides13592",1.0359113575877e-41,0.956967837778776,0.884590027987566,1.23224431871909e-10,0.848341778523772,0.704243773530823,0.904399910923256,NA,NA,NA,NA,NA,NA,NA,NA
"120","GO:0001707","Pastreoides34313",0.00369047495976295,1.29327933839036e-05,0.773630651294506,0.0198825524807868,0.656141132178647,0.795910833065729,0.464389866586186,NA,NA,NA,NA,NA,NA,NA,NA
"121","GO:0001708","Pastreoides08292",0.659543010190318,0.529800360745524,0.533427440750242,0.00311740663719146,0.0808129307117167,0.334646845455828,0.506696528172115,NA,NA,NA,NA,NA,NA,NA,NA
